kode,nama,province,layer,markers
35.24.16.2011,Sidomulyo,Jawa Timur,SANSKRIT,-mulyo
35.24.16.2012,Mojosari,Jawa Timur,SANSKRIT,-sari
35.24.16.2013,Plabuhanrejo,Jawa Timur,SANSKRIT,-rejo
35.24.16.2014,Sumberkerep,Jawa Timur,PRE_HINDU,sumber-
35.24.16.2015,Rumpuk,Jawa Timur,UNKNOWN,
35.24.17.2001,Siwalanrejo,Jawa Timur,SANSKRIT,-rejo
35.24.17.2002,Kebonsari,Jawa Timur,SANSKRIT,-sari
35.24.17.2003,Sukolilo,Jawa Timur,UNKNOWN,
35.24.17.2004,Pajangan,Jawa Timur,UNKNOWN,
35.24.17.2005,Kadungrembug,Jawa Timur,UNKNOWN,
35.24.17.2006,Sumberagung,Jawa Timur,MIXED,-agung; sumber-
35.24.17.2007,Sukodadi,Jawa Timur,SANSKRIT,-adi
35.24.17.2008,Sumberaji,Jawa Timur,PRE_HINDU,sumber-
35.24.17.2009,Menongo,Jawa Timur,UNKNOWN,
35.24.17.2010,Madulegi,Jawa Timur,UNKNOWN,
35.24.17.2011,Banjarejo,Jawa Timur,MIXED,-rejo; banjar-
35.24.17.2012,Plumpang,Jawa Timur,UNKNOWN,
35.24.17.2013,Bandungsari,Jawa Timur,SANSKRIT,-sari
35.24.17.2014,Sidogembul,Jawa Timur,UNKNOWN,
35.24.17.2015,Balongtawun,Jawa Timur,UNKNOWN,
35.24.17.2016,Gedangan,Jawa Timur,UNKNOWN,
35.24.17.2017,Tlogorejo,Jawa Timur,MIXED,-rejo; tlogo-
35.24.17.2018,Baturono,Jawa Timur,PRE_HINDU,batu-
35.24.17.2019,Surabayan,Jawa Timur,UNKNOWN,
35.24.17.2020,Sugihrejo,Jawa Timur,SANSKRIT,-rejo
35.24.18.2001,Bantengputih,Jawa Timur,UNKNOWN,
35.24.18.2002,Karangrejo,Jawa Timur,MIXED,-rejo; [karang]
35.24.18.2003,Latukan,Jawa Timur,UNKNOWN,
35.24.18.2004,Guci,Jawa Timur,UNKNOWN,
35.24.18.2005,Kaligerman,Jawa Timur,PRE_HINDU,kali-; ka-...-an (kaligerman)
35.24.18.2006,Sungelebak,Jawa Timur,UNKNOWN,
35.24.18.2007,Prijekngablak,Jawa Timur,UNKNOWN,
35.24.18.2008,Tracal,Jawa Timur,UNKNOWN,
35.24.18.2009,Sonoadi,Jawa Timur,SANSKRIT,-adi
35.24.18.2010,Kalanganyar,Jawa Timur,UNKNOWN,
35.24.18.2011,Banjarmadu,Jawa Timur,PRE_HINDU,banjar-
35.24.18.2012,Kendalkemlagi,Jawa Timur,UNKNOWN,
35.24.18.2013,Kawistolegi,Jawa Timur,UNKNOWN,
35.24.18.2014,Jagran,Jawa Timur,UNKNOWN,
35.24.18.2015,Karangwungu,Jawa Timur,PRE_HINDU,[karang]
35.24.18.2016,Sumberwudi,Jawa Timur,PRE_HINDU,sumber-
35.24.18.2017,Karanggeneng,Jawa Timur,PRE_HINDU,[karang]
35.24.18.2018,Mertani,Jawa Timur,UNKNOWN,
35.24.19.2001,Tlogoagung,Jawa Timur,MIXED,-agung; tlogo-
35.24.19.2002,Kedungmegarih,Jawa Timur,PRE_HINDU,kedung-
35.24.19.2003,Sidomukti,Jawa Timur,SANSKRIT,-mukti
35.24.19.2004,Sukosongo,Jawa Timur,UNKNOWN,
35.24.19.2005,Kaliwates,Jawa Timur,PRE_HINDU,kali-
35.24.19.2006,Kedungasri,Jawa Timur,MIXED,-asri; kedung-
35.24.19.2007,Doyomulyo,Jawa Timur,SANSKRIT,-mulyo
35.24.19.2008,Kembangbahu,Jawa Timur,UNKNOWN,
35.24.19.2009,Maor,Jawa Timur,UNKNOWN,
35.24.19.2010,Moronyamplung,Jawa Timur,UNKNOWN,
35.24.19.2011,Mangkujajar,Jawa Timur,UNKNOWN,
35.24.19.2012,Puter,Jawa Timur,UNKNOWN,
35.24.19.2013,Pelang,Jawa Timur,UNKNOWN,
35.24.19.2014,Dumpiagung,Jawa Timur,SANSKRIT,-agung
35.24.19.2015,Randubener,Jawa Timur,UNKNOWN,
35.24.19.2016,Lopang,Jawa Timur,UNKNOWN,
35.24.19.2017,Gintungan,Jawa Timur,UNKNOWN,
35.24.19.2018,Katemas,Jawa Timur,UNKNOWN,
35.24.20.2001,Pucangro,Jawa Timur,UNKNOWN,
35.24.20.2002,Pucangtelu,Jawa Timur,UNKNOWN,
35.24.20.2003,Somosari,Jawa Timur,SANSKRIT,-sari
35.24.20.2004,Jelakcatur,Jawa Timur,UNKNOWN,
35.24.20.2005,Mungli,Jawa Timur,UNKNOWN,
35.24.20.2006,Pengangsalan,Jawa Timur,UNKNOWN,
35.24.20.2007,Dibee,Jawa Timur,UNKNOWN,
35.24.20.2008,Butungan,Jawa Timur,UNKNOWN,
35.24.20.2009,Lukrejo,Jawa Timur,SANSKRIT,-rejo
35.24.20.2010,Tiwet,Jawa Timur,UNKNOWN,
35.24.20.2011,Blajo,Jawa Timur,UNKNOWN,
35.24.20.2012,Kalitengah,Jawa Timur,PRE_HINDU,kali-
35.24.20.2013,Gambuhan,Jawa Timur,UNKNOWN,
35.24.20.2014,Cluring,Jawa Timur,UNKNOWN,
35.24.20.2015,Bojoasri,Jawa Timur,SANSKRIT,-asri
35.24.20.2016,Kediren,Jawa Timur,UNKNOWN,
35.24.20.2017,Kuluran,Jawa Timur,UNKNOWN,
35.24.20.2018,Canditunggal,Jawa Timur,SANSKRIT,candi-
35.24.20.2019,Sugihwaras,Jawa Timur,UNKNOWN,
35.24.20.2020,Tunjungmekar,Jawa Timur,UNKNOWN,
35.24.21.2001,Geger,Jawa Timur,UNKNOWN,
35.24.21.2002,Badurame,Jawa Timur,UNKNOWN,
35.24.21.2003,Karangwedoro,Jawa Timur,PRE_HINDU,[karang]
35.24.21.2004,Wangunrejo,Jawa Timur,SANSKRIT,-rejo
35.24.21.2005,Putatkumpul,Jawa Timur,UNKNOWN,
35.24.21.2006,Keben,Jawa Timur,UNKNOWN,
35.24.21.2007,Sukoanyar,Jawa Timur,UNKNOWN,
35.24.21.2008,Kemlagigede,Jawa Timur,UNKNOWN,
35.24.21.2009,Turi,Jawa Timur,UNKNOWN,
35.24.21.2010,Kemlagilor,Jawa Timur,UNKNOWN,
35.24.21.2011,Sukorejo,Jawa Timur,SANSKRIT,-rejo
35.24.21.2012,Tawangrejo,Jawa Timur,SANSKRIT,-rejo
35.24.21.2013,Bambang,Jawa Timur,UNKNOWN,
35.24.21.2014,Pomahanjanggan,Jawa Timur,UNKNOWN,
35.24.21.2015,Tambakploso,Jawa Timur,UNKNOWN,
35.24.21.2016,Balun,Jawa Timur,UNKNOWN,
35.24.21.2017,Ngujungrejo,Jawa Timur,SANSKRIT,-rejo
35.24.21.2018,Kepudibener,Jawa Timur,UNKNOWN,
35.24.21.2019,Gedungboyountung,Jawa Timur,UNKNOWN,
35.24.22.1012,Sukorejo,Jawa Timur,SANSKRIT,-rejo
35.24.22.1013,Sukomulyo,Jawa Timur,SANSKRIT,-mulyo
35.24.22.1014,Sidoharjo,Jawa Timur,SANSKRIT,-harjo
35.24.22.1015,Tumenggungan,Jawa Timur,UNKNOWN,
35.24.22.1017,Sidokumpul,Jawa Timur,UNKNOWN,
35.24.22.1018,Tlogoanyar,Jawa Timur,PRE_HINDU,tlogo-
35.24.22.1019,Jetis,Jawa Timur,UNKNOWN,
35.24.22.1020,Banjarmendalan,Jawa Timur,PRE_HINDU,banjar-
35.24.22.2001,Rancangkencono,Jawa Timur,UNKNOWN,
35.24.22.2002,Karanglangit,Jawa Timur,PRE_HINDU,[karang]
35.24.22.2003,Pangkatrejo,Jawa Timur,SANSKRIT,-rejo
35.24.22.2004,Kebet,Jawa Timur,UNKNOWN,
35.24.22.2005,Sendangrejo,Jawa Timur,MIXED,-rejo; sendang-
35.24.22.2006,Sumberjo,Jawa Timur,PRE_HINDU,sumber-
35.24.22.2007,Tanjung,Jawa Timur,PRE_HINDU,[tanjung]
35.24.22.2008,Plosowahyu,Jawa Timur,UNKNOWN,
35.24.22.2009,Wajik,Jawa Timur,UNKNOWN,
35.24.22.2010,Kramat,Jawa Timur,UNKNOWN,
35.24.22.2011,Made,Jawa Timur,UNKNOWN,
35.24.22.2016,Sidomukti,Jawa Timur,SANSKRIT,-mukti
35.24.23.2001,Wonokromo,Jawa Timur,PRE_HINDU,wono-
35.24.23.2002,Soko,Jawa Timur,UNKNOWN,
35.24.23.2003,Guminingrejo,Jawa Timur,SANSKRIT,-rejo
35.24.23.2004,Bakalanpule,Jawa Timur,UNKNOWN,
35.24.23.2005,Takeranklating,Jawa Timur,UNKNOWN,
35.24.23.2006,Kelorarum,Jawa Timur,UNKNOWN,
35.24.23.2007,Jotosanur,Jawa Timur,UNKNOWN,
35.24.23.2008,Pengumbulanadi,Jawa Timur,SANSKRIT,-adi
35.24.23.2009,Jatirejo,Jawa Timur,MIXED,-rejo; jati-
35.24.23.2010,Dukuhagung,Jawa Timur,MIXED,-agung; dukuh-
35.24.23.2011,Tambakrigadung,Jawa Timur,UNKNOWN,
35.24.23.2012,Botoputih,Jawa Timur,UNKNOWN,
35.24.23.2013,Balongwangi,Jawa Timur,UNKNOWN,
35.24.24.2001,Waruk,Jawa Timur,UNKNOWN,
35.24.24.2002,Sukorejo,Jawa Timur,SANSKRIT,-rejo
35.24.24.2003,Karanganom,Jawa Timur,PRE_HINDU,[karang]
35.24.24.2004,Somowinangun,Jawa Timur,UNKNOWN,
35.24.24.2005,Ketapangtelu,Jawa Timur,UNKNOWN,
35.24.24.2006,Mayong,Jawa Timur,UNKNOWN,
35.24.24.2007,Palangan,Jawa Timur,UNKNOWN,
35.24.24.2008,Blawi,Jawa Timur,UNKNOWN,
35.24.24.2009,Banjarejo,Jawa Timur,MIXED,-rejo; banjar-
35.24.24.2010,Putatbangah,Jawa Timur,UNKNOWN,
35.24.24.2011,Banyuurip,Jawa Timur,PRE_HINDU,banyu-
35.24.24.2012,Pendowolimo,Jawa Timur,UNKNOWN,
35.24.24.2013,Baranggayam,Jawa Timur,UNKNOWN,
35.24.24.2014,Watangpanjang,Jawa Timur,UNKNOWN,
35.24.24.2015,Sambopinggir,Jawa Timur,UNKNOWN,
35.24.24.2016,Priyoso,Jawa Timur,UNKNOWN,
35.24.24.2017,Windu,Jawa Timur,UNKNOWN,
35.24.24.2018,Bogobabadan,Jawa Timur,UNKNOWN,
35.24.24.2019,Gawerejo,Jawa Timur,SANSKRIT,-rejo
35.24.24.2020,Kuro,Jawa Timur,UNKNOWN,
35.24.24.2021,Karangbinangun,Jawa Timur,PRE_HINDU,[karang]
35.24.25.2001,Sidorejo,Jawa Timur,SANSKRIT,-rejo
35.24.25.2002,Dlanggu,Jawa Timur,UNKNOWN,
35.24.25.2003,Laladan,Jawa Timur,UNKNOWN,
35.24.25.2004,Deketkulon,Jawa Timur,UNKNOWN,
35.24.25.2005,Deketwetan,Jawa Timur,UNKNOWN,
35.24.25.2006,Sugihwaras,Jawa Timur,UNKNOWN,
35.24.25.2007,Dinoyo,Jawa Timur,UNKNOWN,
35.24.25.2008,Sidomulyo,Jawa Timur,SANSKRIT,-mulyo
35.24.25.2009,Rejosari,Jawa Timur,SANSKRIT,-sari; [rejo]
35.24.25.2010,Pandanpancur,Jawa Timur,UNKNOWN,
35.24.25.2011,Sidobinangun,Jawa Timur,UNKNOWN,
35.24.25.2012,Babatagung,Jawa Timur,SANSKRIT,-agung
35.24.25.2013,Tukkerto,Jawa Timur,UNKNOWN,
35.24.25.2014,Weduni,Jawa Timur,UNKNOWN,
35.24.25.2015,Rejotengah,Jawa Timur,SANSKRIT,[rejo]
35.24.25.2016,Srirande,Jawa Timur,SANSKRIT,sri-
35.24.25.2017,Plosobuden,Jawa Timur,UNKNOWN,
35.24.26.2001,Soko,Jawa Timur,UNKNOWN,
35.24.26.2002,Morocalan,Jawa Timur,UNKNOWN,
35.24.26.2003,Gempolpendowo,Jawa Timur,UNKNOWN,
35.24.26.2004,Pasi,Jawa Timur,UNKNOWN,
35.24.26.2005,Rayunggumuk,Jawa Timur,UNKNOWN,
35.24.26.2006,Menganti,Jawa Timur,UNKNOWN,
35.24.26.2007,Margoanyar,Jawa Timur,UNKNOWN,
35.24.26.2008,Began,Jawa Timur,UNKNOWN,
35.24.26.2009,Mendogo,Jawa Timur,UNKNOWN,
35.24.26.2010,Kentong,Jawa Timur,UNKNOWN,
35.24.26.2011,Sudangan,Jawa Timur,UNKNOWN,
35.24.26.2012,Medang,Jawa Timur,UNKNOWN,
35.24.26.2013,Duduklor,Jawa Timur,UNKNOWN,
35.24.26.2014,Glagah,Jawa Timur,PRE_HINDU,glagah-
35.24.26.2015,Wangen,Jawa Timur,UNKNOWN,
35.24.26.2016,Tanggungprigel,Jawa Timur,UNKNOWN,
35.24.26.2017,Karangagung,Jawa Timur,MIXED,-agung; [karang]
35.24.26.2018,Bangkok,Jawa Timur,UNKNOWN,
35.24.26.2019,Jatirenggo,Jawa Timur,PRE_HINDU,jati-
35.24.26.2020,Bapuhbaru,Jawa Timur,UNKNOWN,
35.24.26.2021,Bapuhbandung,Jawa Timur,UNKNOWN,
35.24.26.2022,Meluntur,Jawa Timur,UNKNOWN,
35.24.26.2023,Konang,Jawa Timur,UNKNOWN,
35.24.26.2024,Dukuhtunggal,Jawa Timur,PRE_HINDU,dukuh-
35.24.26.2025,Panggang,Jawa Timur,UNKNOWN,
35.24.26.2026,Wonorejo,Jawa Timur,MIXED,-rejo; wono-
35.24.26.2027,Wedoro,Jawa Timur,UNKNOWN,
35.24.26.2028,Karangturi,Jawa Timur,PRE_HINDU,[karang]
35.24.26.2029,Meluwur,Jawa Timur,UNKNOWN,
35.24.27.2001,Kedungkumpul,Jawa Timur,PRE_HINDU,kedung-
35.24.27.2002,Dermolemahbang,Jawa Timur,UNKNOWN,
35.24.27.2003,Simbatan,Jawa Timur,UNKNOWN,
35.24.27.2004,Sumberjo,Jawa Timur,PRE_HINDU,sumber-
35.24.27.2005,Canggah,Jawa Timur,UNKNOWN,
35.24.27.2006,Beru,Jawa Timur,UNKNOWN,
35.24.27.2007,Tambakmenjangan,Jawa Timur,UNKNOWN,
35.24.27.2008,Gempoltukmloko,Jawa Timur,UNKNOWN,
35.24.27.2009,Sarirejo,Jawa Timur,SANSKRIT,-rejo; [sari]
35.25.01.2001,Sawo,Jawa Timur,UNKNOWN,
35.25.01.2002,Karangcangkring,Jawa Timur,PRE_HINDU,[karang]
35.25.01.2004,Bulangan,Jawa Timur,UNKNOWN,
35.25.01.2005,Wonokerto,Jawa Timur,PRE_HINDU,wono-
35.25.01.2006,Bangeran,Jawa Timur,UNKNOWN,
35.25.01.2007,Lowayu,Jawa Timur,UNKNOWN,
35.25.01.2008,Petiyin Tunggal,Jawa Timur,UNKNOWN,
35.25.01.2009,Tirem Enggal,Jawa Timur,UNKNOWN,
35.25.01.2010,Tebuwung,Jawa Timur,UNKNOWN,
35.25.01.2011,Dukuh Kembar,Jawa Timur,PRE_HINDU,dukuh-
35.25.01.2012,Madumulyorejo,Jawa Timur,SANSKRIT,-rejo; [mulyo]
35.25.01.2013,Mentaras,Jawa Timur,UNKNOWN,
35.25.01.2014,Baron,Jawa Timur,UNKNOWN,
35.25.01.2015,Jrebeng,Jawa Timur,UNKNOWN,
35.25.01.2016,Mojopetung,Jawa Timur,UNKNOWN,
35.25.01.2017,Sekargadung,Jawa Timur,UNKNOWN,
35.25.01.2019,Babakbawo,Jawa Timur,UNKNOWN,
35.25.01.2020,Babaksari,Jawa Timur,SANSKRIT,-sari
35.25.01.2021,Sambogunung,Jawa Timur,UNKNOWN,
35.25.01.2022,Sembungan Kidul,Jawa Timur,PRE_HINDU,[kidul]; [dir:kidul]
35.25.01.2023,Sembunganyar,Jawa Timur,UNKNOWN,
35.25.01.2024,Kalirejo,Jawa Timur,MIXED,-rejo; kali-
35.25.01.2025,Padang Bandung,Jawa Timur,UNKNOWN,
35.25.01.2026,Dukunanyar,Jawa Timur,UNKNOWN,
35.25.02.2001,Jombangdelik,Jawa Timur,UNKNOWN,
35.25.02.2002,Brangkal,Jawa Timur,UNKNOWN,
35.25.02.2003,Ngampel,Jawa Timur,UNKNOWN,
35.25.02.2004,Bandungsekaran,Jawa Timur,UNKNOWN,
35.25.02.2005,Babatan,Jawa Timur,UNKNOWN,
35.25.02.2006,Tanahlandean,Jawa Timur,UNKNOWN,
35.25.02.2007,Kedungsumber,Jawa Timur,PRE_HINDU,kedung-
35.25.02.2008,Wonorejo,Jawa Timur,MIXED,-rejo; wono-
35.25.02.2009,Dapet,Jawa Timur,UNKNOWN,
35.25.02.2010,Dohoagung,Jawa Timur,SANSKRIT,-agung
35.25.02.2011,Mojogede,Jawa Timur,UNKNOWN,
35.25.02.2012,Tenggor,Jawa Timur,UNKNOWN,
35.25.02.2013,Wahas,Jawa Timur,UNKNOWN,
35.25.02.2014,Kedungpring,Jawa Timur,PRE_HINDU,kedung-
35.25.02.2015,Sekarputih,Jawa Timur,UNKNOWN,
35.25.02.2016,Pinggir,Jawa Timur,UNKNOWN,
35.25.02.2017,Karangsemanding,Jawa Timur,PRE_HINDU,[karang]
35.25.02.2018,Pacuh,Jawa Timur,UNKNOWN,
35.25.02.2019,Balongpanggang,Jawa Timur,UNKNOWN,
35.25.02.2020,Wotansari,Jawa Timur,SANSKRIT,-sari
35.25.02.2021,Pucung,Jawa Timur,UNKNOWN,
35.25.02.2022,Klotok,Jawa Timur,UNKNOWN,
35.25.02.2023,Ngasin,Jawa Timur,UNKNOWN,
35.25.02.2024,Banjaragung,Jawa Timur,MIXED,-agung; banjar-
35.25.02.2025,Ganggang,Jawa Timur,UNKNOWN,
35.25.03.2001,Pantenan,Jawa Timur,UNKNOWN,
35.25.03.2002,Sumurber,Jawa Timur,PRE_HINDU,sumur-
35.25.03.2003,Siwalan,Jawa Timur,UNKNOWN,
35.25.03.2004,Ketanen,Jawa Timur,UNKNOWN,
35.25.03.2005,Banyutengah,Jawa Timur,PRE_HINDU,banyu-
35.25.03.2006,Serah,Jawa Timur,UNKNOWN,
35.25.03.2007,Surowiti,Jawa Timur,UNKNOWN,
35.25.03.2008,Prupuh,Jawa Timur,UNKNOWN,
35.25.03.2009,Campurejo,Jawa Timur,SANSKRIT,-rejo
35.25.03.2010,Sukodono,Jawa Timur,UNKNOWN,
35.25.03.2011,Dalegan,Jawa Timur,UNKNOWN,
35.25.03.2012,Petung,Jawa Timur,UNKNOWN,
35.25.03.2013,Wotan,Jawa Timur,UNKNOWN,
35.25.03.2014,Doudo,Jawa Timur,UNKNOWN,
35.25.04.2001,Karangankidul,Jawa Timur,PRE_HINDU,[karang]
35.25.04.2002,Sedapur Klagen,Jawa Timur,UNKNOWN,
35.25.04.2003,Deliksumber,Jawa Timur,UNKNOWN,
35.25.04.2004,Lundo,Jawa Timur,UNKNOWN,
35.25.04.2005,Kalipadang,Jawa Timur,PRE_HINDU,kali-
35.25.04.2006,Kedungrukem,Jawa Timur,PRE_HINDU,kedung-
35.25.04.2007,Balungtunjung,Jawa Timur,UNKNOWN,
35.25.04.2008,Munggugebang,Jawa Timur,UNKNOWN,
35.25.04.2009,Balongmojo,Jawa Timur,UNKNOWN,
35.25.04.2010,Bulangkulon,Jawa Timur,UNKNOWN,
35.25.04.2011,Banter,Jawa Timur,UNKNOWN,
35.25.04.2012,Sirnoboyo,Jawa Timur,UNKNOWN,
35.25.04.2013,Munggugianti,Jawa Timur,UNKNOWN,
35.25.04.2014,Klampok,Jawa Timur,UNKNOWN,
35.25.04.2015,Metatu,Jawa Timur,UNKNOWN,
35.25.04.2016,Bengkelolor,Jawa Timur,UNKNOWN,
35.25.04.2017,Gurangploso,Jawa Timur,UNKNOWN,
35.25.04.2018,Kedungsekar,Jawa Timur,PRE_HINDU,kedung-
35.25.04.2019,Dermo,Jawa Timur,UNKNOWN,
35.25.04.2020,Jogodalu,Jawa Timur,UNKNOWN,
35.25.04.2021,Jatirembe,Jawa Timur,PRE_HINDU,jati-
35.25.04.2022,Bulurejo,Jawa Timur,SANSKRIT,-rejo
35.25.04.2023,Punduttrate,Jawa Timur,UNKNOWN,
35.25.05.2001,Panjunan,Jawa Timur,UNKNOWN,
35.25.05.2002,Kandangan,Jawa Timur,PRE_HINDU,ka-...-an (kandangan)
35.25.05.2003,Pandanan,Jawa Timur,UNKNOWN,
35.25.05.2004,Tumapel,Jawa Timur,UNKNOWN,
35.25.05.2005,Tambakrejo,Jawa Timur,SANSKRIT,-rejo
35.25.05.2006,Glanggang,Jawa Timur,UNKNOWN,
35.25.05.2007,Palebon,Jawa Timur,UNKNOWN,
35.25.05.2008,Setrohadi,Jawa Timur,SANSKRIT,-adi
35.25.05.2009,Bendungan,Jawa Timur,UNKNOWN,
35.25.05.2010,Sumengko,Jawa Timur,UNKNOWN,
35.25.05.2011,Wadak Lor,Jawa Timur,PRE_HINDU,[lor]; [dir:lor]
35.25.05.2012,Wadak Kidul,Jawa Timur,PRE_HINDU,[kidul]; [dir:kidul]
35.25.05.2013,Petisbenem,Jawa Timur,UNKNOWN,
35.25.05.2014,Duduksampeyan,Jawa Timur,UNKNOWN,
35.25.05.2015,Gredek,Jawa Timur,UNKNOWN,
35.25.05.2016,Kramat,Jawa Timur,UNKNOWN,
35.25.05.2017,Sumari,Jawa Timur,UNKNOWN,
35.25.05.2018,Samirplapan,Jawa Timur,UNKNOWN,
35.25.05.2019,Kawistowindu,Jawa Timur,UNKNOWN,
35.25.05.2020,Kemudi,Jawa Timur,UNKNOWN,
35.25.05.2021,Tebaloan,Jawa Timur,UNKNOWN,
35.25.05.2022,Tirem,Jawa Timur,UNKNOWN,
35.25.05.2023,Ambeng-ambeng Watangrejo,Jawa Timur,SANSKRIT,-rejo
35.25.06.2001,Kepuhklagen,Jawa Timur,UNKNOWN,
35.25.06.2002,Sumbergede,Jawa Timur,PRE_HINDU,sumber-
35.25.06.2003,Mondoluku,Jawa Timur,UNKNOWN,
35.25.06.2004,Kedunganyar,Jawa Timur,PRE_HINDU,kedung-
35.25.06.2005,Sumberwaru,Jawa Timur,PRE_HINDU,sumber-
35.25.06.2006,Kesambenkulon,Jawa Timur,UNKNOWN,
35.25.06.2007,Sumberame,Jawa Timur,PRE_HINDU,sumber-
35.25.06.2008,Sembung,Jawa Timur,UNKNOWN,
35.25.06.2009,Sooko,Jawa Timur,UNKNOWN,
35.25.06.2010,Wringinanom,Jawa Timur,PRE_HINDU,wringin-
35.25.06.2011,Pedagangan,Jawa Timur,UNKNOWN,
35.25.06.2012,Lebanisuko,Jawa Timur,UNKNOWN,
35.25.06.2013,Lebaniwaras,Jawa Timur,UNKNOWN,
35.25.06.2014,Watestanjung,Jawa Timur,UNKNOWN,
35.25.06.2015,Sumengko,Jawa Timur,UNKNOWN,
35.25.06.2016,Pasinanlemahputih,Jawa Timur,UNKNOWN,
35.25.07.2001,Pangkahkulon,Jawa Timur,UNKNOWN,
35.25.07.2002,Cangaan,Jawa Timur,UNKNOWN,
35.25.07.2003,Ngemboh,Jawa Timur,UNKNOWN,
35.25.07.2004,Sekapuk,Jawa Timur,UNKNOWN,
35.25.07.2005,Gosari,Jawa Timur,SANSKRIT,-sari
35.25.07.2006,Banyuurip,Jawa Timur,PRE_HINDU,banyu-
35.25.07.2007,Kebonagung,Jawa Timur,SANSKRIT,-agung
35.25.07.2008,Pangkahwetan,Jawa Timur,UNKNOWN,
35.25.07.2009,Bolo,Jawa Timur,UNKNOWN,
35.25.07.2010,Glatik,Jawa Timur,UNKNOWN,
35.25.07.2011,Karangrejo,Jawa Timur,MIXED,-rejo; [karang]
35.25.07.2012,Ketapanglor,Jawa Timur,UNKNOWN,
35.25.07.2013,Tanjangawan,Jawa Timur,UNKNOWN,
35.25.08.2001,Mojowuku,Jawa Timur,UNKNOWN,
35.25.08.2002,Glindah,Jawa Timur,SANSKRIT,[indah]
35.25.08.2003,Sidoraharjo,Jawa Timur,SANSKRIT,-harjo
35.25.08.2004,Tulung,Jawa Timur,UNKNOWN,
35.25.08.2005,Cermen,Jawa Timur,UNKNOWN,
35.25.08.2006,Lampah,Jawa Timur,UNKNOWN,
35.25.08.2007,Slempit,Jawa Timur,UNKNOWN,
35.25.08.2008,Turirejo,Jawa Timur,SANSKRIT,-rejo
35.25.08.2009,Belahanrejo,Jawa Timur,SANSKRIT,-rejo
35.25.08.2010,Menunggal,Jawa Timur,UNKNOWN,
35.25.08.2011,Tanjung,Jawa Timur,PRE_HINDU,[tanjung]
35.25.08.2012,Katimoho,Jawa Timur,UNKNOWN,
35.25.08.2013,Banyuurip,Jawa Timur,PRE_HINDU,banyu-
35.25.08.2014,Kedamean,Jawa Timur,UNKNOWN,
35.25.08.2015,Ngepung,Jawa Timur,UNKNOWN,
35.25.09.2001,Sukorejo,Jawa Timur,SANSKRIT,-rejo
35.25.09.2002,Gedangan,Jawa Timur,UNKNOWN,
35.25.09.2003,Wadeng,Jawa Timur,UNKNOWN,
35.25.09.2004,Lasem,Jawa Timur,UNKNOWN,
35.25.09.2005,Kertosono,Jawa Timur,UNKNOWN,
35.25.09.2006,Sambipondok,Jawa Timur,UNKNOWN,
35.25.09.2007,Raci Kulon,Jawa Timur,PRE_HINDU,[kulon]; [dir:kulon]
35.25.09.2008,Golokan,Jawa Timur,SANSKRIT,[loka]
35.25.09.2009,Raci Tengah,Jawa Timur,PRE_HINDU,[tengah]; [dir:tengah]
35.25.09.2010,Purwodadi,Jawa Timur,SANSKRIT,-adi
35.25.09.2011,Sidomulyo,Jawa Timur,SANSKRIT,-mulyo
35.25.09.2012,Srowo,Jawa Timur,UNKNOWN,
35.25.09.2013,Kauman,Jawa Timur,PRE_HINDU,ka-...-an (kauman)
35.25.09.2014,Bunderan,Jawa Timur,UNKNOWN,
35.25.09.2015,Asempapak,Jawa Timur,UNKNOWN,
35.25.09.2016,Mriyunan,Jawa Timur,UNKNOWN,
35.25.09.2017,Mojoasem,Jawa Timur,UNKNOWN,
35.25.09.2018,Sedagaran,Jawa Timur,UNKNOWN,
35.25.09.2019,Ngawen,Jawa Timur,UNKNOWN,
35.25.09.2020,Pengulu,Jawa Timur,UNKNOWN,
35.25.09.2021,Randuboto,Jawa Timur,UNKNOWN,
35.25.10.2001,Tanggulrejo,Jawa Timur,SANSKRIT,-rejo
35.25.10.2002,Morobakung,Jawa Timur,UNKNOWN,
35.25.10.2003,Pejangganan,Jawa Timur,UNKNOWN,
35.25.10.2004,Gumeno,Jawa Timur,UNKNOWN,
35.25.10.2005,Sumberejo,Jawa Timur,MIXED,-rejo; sumber-
35.25.10.2006,Ngampel,Jawa Timur,UNKNOWN,
35.25.10.2007,Betoyokauman,Jawa Timur,UNKNOWN,
35.25.10.2008,Sembayat,Jawa Timur,UNKNOWN,
35.25.10.2009,Betoyoguci,Jawa Timur,UNKNOWN,
35.25.10.2010,Leran,Jawa Timur,UNKNOWN,
35.25.10.2011,Tebalo,Jawa Timur,UNKNOWN,
35.25.10.2012,Karangrejo,Jawa Timur,MIXED,-rejo; [karang]
35.25.10.2013,Banyuwangi,Jawa Timur,PRE_HINDU,banyu-
35.25.10.2014,Manyarejo,Jawa Timur,SANSKRIT,-rejo
35.25.10.2015,Manyar Sidomukti,Jawa Timur,SANSKRIT,-mukti
35.25.10.2016,Manyar Sidorukun,Jawa Timur,UNKNOWN,
35.25.10.2017,Banjarsari,Jawa Timur,MIXED,-sari; banjar-
35.25.10.2018,Suci,Jawa Timur,UNKNOWN,
35.25.10.2019,Paganden,Jawa Timur,UNKNOWN,
35.25.10.2020,Pongangan,Jawa Timur,UNKNOWN,
35.25.10.2021,Sukomulyo,Jawa Timur,SANSKRIT,-mulyo
35.25.10.2022,Yosowilangun,Jawa Timur,UNKNOWN,
