seed,train_design,eval_background,algorithm,auc,tss,boyce
18,hybrid,uniform,randomforest,0.7143839385641415,0.41507751691409406,0.6307804051649135
18,hybrid,tgb,maxent,0.6477160678667812,0.31191269384065584,0.563999506386172
18,hybrid,tgb,xgboost,0.7153886068154746,0.41820403385314764,0.5390618609216971
18,hybrid,tgb,randomforest,0.6993462795534249,0.4125702495889952,0.6307804051649135
18,hybrid,hybrid,maxent,0.6822990995554482,0.34344796378039055,0.6425881089265836
18,hybrid,hybrid,xgboost,0.7373143536390317,0.44574451663209763,0.6001733953497215
18,hybrid,hybrid,randomforest,0.7224160171986593,0.42889129875765103,0.6392158893970017
18,hybrid,stratified,maxent,0.6678583556467229,0.3326182055504815,0.6397765409553723
18,hybrid,stratified,xgboost,0.7255581262249404,0.4244605243362506,0.6001733953497215
18,hybrid,stratified,randomforest,0.712429198860827,0.41844571934749714,0.6392158893970017
19,random,uniform,maxent,0.6921326231509901,0.3821500530276126,0.6120700977913287
19,random,uniform,xgboost,0.7120242562164206,0.4242208508647745,0.49778450796129403
19,random,uniform,randomforest,0.7104775519921823,0.4179547244811168,0.731425665831706
19,random,tgb,maxent,0.6799295692105262,0.347177475462589,0.6493257396211817
19,random,tgb,xgboost,0.678984469553112,0.3700484550071832,0.45652808336424544
19,random,tgb,randomforest,0.6964298337093071,0.3828296423973716,0.7115429083758803
19,random,hybrid,maxent,0.695091193253771,0.3934429780125745,0.6082122335922002
19,random,hybrid,xgboost,0.7213394605544027,0.45024783718744193,0.49778450796129403
19,random,hybrid,randomforest,0.7306454626308242,0.4500325963396021,0.731425665831706
19,random,stratified,maxent,0.7008916601062174,0.38314025997324397,0.6530152372591738
19,random,stratified,xgboost,0.697218226902552,0.40261802478370046,0.45652808336424544
19,random,stratified,randomforest,0.7108628803682092,0.41069654411828205,0.7115429083758803
19,tgb,uniform,maxent,0.6961877247194468,0.39718049287697677,0.5665122380439986
19,tgb,uniform,xgboost,0.7428654782120392,0.439987000919816,0.5560418660551841
19,tgb,uniform,randomforest,0.7145902298248373,0.42980357400902963,0.6752228477557949
19,tgb,tgb,maxent,0.683154358668823,0.36811761077935085,0.5883637180036734
19,tgb,tgb,xgboost,0.7120225865549541,0.3873792786173909,0.5110200765522134
19,tgb,tgb,randomforest,0.7048460052369346,0.4006268506700005,0.7072284163429703
19,tgb,hybrid,maxent,0.7059397453910814,0.4332268479275724,0.5702504697895038
19,tgb,hybrid,xgboost,0.7503919012237119,0.4464838221420086,0.5560418660551841
19,tgb,hybrid,randomforest,0.7352691685056917,0.471496655523522,0.6752228477557949
19,tgb,stratified,maxent,0.7033905939082172,0.4006312231950367,0.5896380093474232
19,tgb,stratified,xgboost,0.730167831585339,0.41224308402922727,0.5110200765522134
19,tgb,stratified,randomforest,0.718694263322219,0.43021661765323566,0.7072284163429703
19,hybrid,uniform,maxent,0.6512656246757944,0.3357794718464603,0.6059896215695781
19,hybrid,uniform,xgboost,0.7048564181840573,0.3944294800239465,0.6082739562679408
19,hybrid,uniform,randomforest,0.7008544380407739,0.4145206318003355,0.47700654491736766
19,hybrid,tgb,maxent,0.6583413996131446,0.33445814992137335,0.6049605450463662
19,hybrid,tgb,xgboost,0.6870037315577313,0.36558424774017945,0.5254911813075711
19,hybrid,tgb,randomforest,0.6970576907677538,0.4034491483269769,0.4922833302638418
19,hybrid,hybrid,maxent,0.7145343083601835,0.4198028656915456,0.7192496779882185
19,hybrid,hybrid,xgboost,0.7475143266251224,0.4504036409542659,0.5888566914522367
19,hybrid,hybrid,randomforest,0.7559933823482304,0.4647423100134206,0.4334599869517389
19,hybrid,stratified,maxent,0.6736296122218984,0.35033163593656386,0.6031258662340238
19,hybrid,stratified,xgboost,0.7018271156759073,0.39826410089905806,0.5254911813075711
19,hybrid,stratified,randomforest,0.7085145758401589,0.43453857057079714,0.4922833302638418
