site_id,name,lat,lon,label,class,season,scene_date,cloud_pct,ndvi_mean,ndvi_std,ndvi_center,ndvi_ring,ndvi_diff,ndvi_lvar,ndwi_mean,ndwi_std,ndwi_center,ndwi_ring,ndwi_diff,ndwi_lvar,msavi_mean,msavi_center,msavi_diff,clay_ratio,iron_oxide
OSM111,Candi Kalasan,-7.9423387,112.6396959,soft_positive,1,wet,2024-03-20,11.039311,0.1524036247616519,0.12266145543427336,0.17619572509673276,0.14404407522964893,0.032151649867083826,0.004288295337374639,-0.16983907305622134,0.10472834950602875,-0.19435358653680715,-0.162580049484368,-0.031773537052439155,0.003472744484684443,0.24695875815285032,0.2854702926582422,0.04869263563983511,1.0938698086671512,1.037162945867356
OSM112,Candi Ratu Boko,-7.7710173,110.5040988,soft_positive,1,wet,2024-03-23,15.984333,0.3818361001062005,0.1982722776930776,0.42382438355099267,0.3579683862934725,0.06585599725752017,0.0019959310729508422,-0.3421499249140278,0.1725121300602883,-0.3885087182324227,-0.320497211014099,-0.06801150721832372,0.0013692978594284381,0.5199780767993963,0.5857512671368101,0.09499533668859239,1.3901332536443494,0.902323604428702
OSM113,Candi Sari,-7.9418671,112.6317556,soft_positive,1,wet,2024-03-20,11.039311,0.14006196555092892,0.107762795743124,0.1234867105852351,0.1420490088750499,-0.018562298289814802,0.003942335263651315,-0.16285341229562067,0.09417954560152611,-0.15621420028241034,-0.16375296246570026,0.007538762183289915,0.0032220005453665497,0.23169005080181546,0.21260892648262938,-0.021284356195854948,1.0821986504155483,1.0492651141457359
OSM114,Candi Ijo,-7.7837641,110.5114895,soft_positive,1,wet,2024-03-23,15.984333,0.17776816588722785,0.14017545764942865,0.0724508516858115,0.20180648424104802,-0.12935563255523652,0.0010475720502587118,-0.1493133837445811,0.12748422147053295,-0.05107330111064336,-0.17073120913847273,0.11965790802782937,0.0006855065816293377,0.2788060054401455,0.1324264879105101,-0.1752214234679571,1.2232904128350466,0.9419098859488546
OSM118,Candi Kidal,-8.0258439,112.7091054,soft_positive,1,wet,2024-03-20,11.039311,0.4462181956805899,0.1621823207925264,0.37416079165530114,0.453510121202476,-0.07934932954717488,0.004319599947564185,-0.41148085159093833,0.13020127723019945,-0.360641864278859,-0.4170121904220588,0.056370326143199756,0.003016422601812974,0.5972788369205747,0.5118056558047601,-0.09458870956676668,1.369468140955127,0.910176530407118
OSM119,Candi Singosari,-7.8877437,112.6639091,soft_positive,1,wet,2024-03-20,11.039311,0.2078461562951405,0.13594152355661918,0.1774020976841711,0.20885248217857424,-0.031450384494403155,0.005693094828876553,-0.21811585153380464,0.11292825832940873,-0.19119702281792605,-0.21866422550676318,0.027467202688837122,0.004373511459029488,0.3246579614466551,0.28546935103995225,-0.040569200696776,1.1303063865165375,1.0210098020934364
OSM125,Candi Lor,-8.1796471,113.0723519,soft_positive,1,wet,2024-03-20,5.430708,0.4148539170923128,0.13486189198950008,0.29781615083279817,0.4134379646408651,-0.11562181380806691,0.0028943907111786933,-0.3768251050179625,0.1070970464683293,-0.2937742863902356,-0.3738620337810768,0.08008774739084118,0.0018729976439676875,0.5725936438167786,0.43719749151458925,-0.13492174597706158,1.3704746903262772,0.908394608539273
OSM150,Candi Baru,-7.2716198,112.664791,soft_positive,1,wet,2024-03-20,3.175667,0.2266288573420776,0.20393717095206318,0.18027187715105164,0.25781792945788806,-0.07754605230683642,0.007336305813997031,-0.23526225766418837,0.1676087799248885,-0.19250104024897324,-0.26194239928700247,0.06944135903802923,0.00560732163009576,0.3268531365270916,0.2803756213945451,-0.08437949246947751,1.1992470231914854,1.0153637961101052
OSM164,Candi Deres,-8.2989723,113.4190438,soft_positive,1,wet,2024-03-20,5.430708,0.36040602430423935,0.12347596795129286,0.2555249735606268,0.37779094615451103,-0.12226597259388422,0.0009239179340053764,-0.3119680130906765,0.11371741023934656,-0.2003662895184828,-0.33269009458330356,0.13232380506482078,0.0006277789247753108,0.5166383493162507,0.40433054524653245,-0.1294695539310855,1.3622889046512376,0.8939500595936901
OSM167,Candi Agung,-8.396529,114.1601135,soft_positive,1,wet,2024-02-29,15.557764,0.2758021473935272,0.15232586082110383,0.18039666441600352,0.29708978461912827,-0.11669312020312475,0.0034754171123851894,-0.24925709118894457,0.1358105287809987,-0.15721788489386815,-0.2700004347250987,0.11278254983123057,0.0025437328856259094,0.41035807909158756,0.27552073361400803,-0.1615386247587801,1.2158945482067312,0.9417899751555866
OSM168,Candi,-7.4853909,112.726104,soft_positive,1,wet,2024-03-20,11.039311,0.21101307498538577,0.1449939028455623,0.20752677360266644,0.21560201811976423,-0.00807524451709779,0.005818790549955195,-0.2137923947106177,0.11732010493234354,-0.20519386799262387,-0.21653303804093654,0.011339170048312669,0.004013698899968987,0.3258848732178433,0.3194684854392267,-0.014558225139120695,1.1669165497571938,1.0059022969804794
WIKI0009,Kolam Segaran,-7.558,112.3829,soft_positive,1,wet,2024-02-12,18.72402,0.36739909985995073,0.17301752958156225,0.1775363522946666,0.4068533557118191,-0.22931700341715247,0.004653455169235781,-0.33744264211903685,0.14197675827308925,-0.149420168840938,-0.3710241290957583,0.22160396025482032,0.0031239585640377853,0.5117309485377826,0.290301444621673,-0.26497095137695553,1.3339297278523672,0.9274805085401223
WIKI0019,Trinil,-7.3743,111.3578,soft_positive,1,wet,2024-03-23,12.649371,0.3684696580527923,0.1826852403710664,0.43277751457868463,0.3607787483840738,0.07199876619461082,0.005342836674285108,-0.34591359501077884,0.1425124018503768,-0.3997756130390097,-0.33900363060080685,-0.060771982438202865,0.003230511726103481,0.5085321693795133,0.5846826227950538,0.08729034882214359,1.3653901992824078,0.9425542634995512
WIKI0020,Trowulan,-7.55,112.366667,soft_positive,1,wet,2024-02-12,18.72402,0.47071656894108016,0.1280433539717569,0.37298913491235103,0.468799741440434,-0.09581060652808299,0.0023194333277897932,-0.4245754691995913,0.10572869624926802,-0.33400889016093754,-0.4239055198450528,0.08989662968411527,0.00166844323078387,0.6281722099617267,0.5357563242522622,-0.08942561117347203,1.4334558428392539,0.8852579552365474
HN001,Ctrl_plain_north,-7.45,112.6,hard_negative,-2,wet,2024-03-20,11.039311,0.3595682738080915,0.13964536134578184,0.3143022814286655,0.3849184832215699,-0.0706162017929044,0.0026017256825024058,-0.3357121084426005,0.10110941823456628,-0.3082753792900131,-0.3502231036150362,0.04194772432502314,0.0014131403763917444,0.5123006575866333,0.46883902925329607,-0.07102879535425072,1.3556689167682139,0.9438319123426471
HN002,Ctrl_slope_south,-8.15,112.7,hard_negative,-2,wet,2024-03-20,0.035696,0.4496526844828952,0.16584342837456556,0.2922940410998995,0.4378799797311376,-0.14558593863123814,0.004358342542719291,-0.4169876634300601,0.1309982927050735,-0.30198038269384364,-0.40798746488411924,0.1060070821902756,0.0028504968597707534,0.599741486893183,0.4285305273764823,-0.15805879294068242,1.3919136693881777,0.9135772812284962
HN003,Ctrl_plain_east,-7.85,113.0,hard_negative,-2,wet,2024-03-30,15.717179,0.1995262494267339,0.15271830446931542,0.37214997073931216,0.15187523163828603,0.22027473910102613,0.0007532029741712838,-0.16298747835463645,0.13533928257227876,-0.3146653001734688,-0.12136799828191615,-0.19329730189155264,0.0005535197683210862,0.3066705533268644,0.5394038266687096,0.3004030839971308,1.1878635325465352,0.9240883991430812
HN004,Ctrl_slope_north,-7.6,112.45,hard_negative,-2,wet,2024-02-12,18.72402,0.3853835326419717,0.12797874913037105,0.4020532024637993,0.37338224078060717,0.02867096168319211,0.0032586388469857666,-0.3559954751105049,0.10120342741712027,-0.36965781998979597,-0.34444361551356395,-0.025214204476232016,0.002107078028668312,0.5431781406638841,0.5634268321125785,0.03473063783355068,1.3655342003610051,0.9302206685657809
HN005,Ctrl_plain_west,-7.9,112.15,hard_negative,-2,wet,2024-02-12,18.72402,0.4283688635190809,0.1595304085370867,0.3848784300187465,0.4417270840015023,-0.05684865398275579,0.002980338633793708,-0.38817314955335935,0.13159382416899482,-0.36567204561945954,-0.39580965794308,0.030137612323620444,0.0020920474507722664,0.5801913136363718,0.5338941571304321,-0.06201151566659746,1.3661296094469166,0.9003220107362735
RN0003,RandomNeg_0003,-6.764233478924364,111.76699487422911,random_negative,-1,dry,2024-07-16,0.002893,-0.106701991124386,0.03141915369862673,-0.10531395685459949,-0.10844283711169272,0.003128880257093236,4.5951177428159934e-05,0.25490485443805316,0.024995974096474548,0.25651354196713005,0.25519620308373886,0.0013173388833911948,1.9988548293188997e-05,-0.24158248543950422,-0.23614571025784756,0.010578076727894792,1.0151383324579293,0.7356081774883878
RN0006,RandomNeg_0006,-8.26594987306955,110.05355288103362,random_negative,-1,dry,2024-08-20,0.0,-0.010479787385203835,0.005122156041797778,-0.010273787343629775,-0.010488288580258522,0.00021450123662874673,1.9714533066364567e-05,0.03792542368450699,0.004664241823732556,0.03749832536037531,0.038079596518254065,-0.000581271157878753,1.7329634386092438e-05,-0.021225400804625302,-0.02080719207603636,0.00043521171363009037,1.0070698485738556,0.9466016587947031
RN0008,RandomNeg_0008,-7.015335130439382,110.44941480603217,random_negative,-1,dry,2024-07-16,0.001765,0.12857526388243745,0.09846164846793401,0.12919368326315386,0.136908623414373,-0.007714940151219124,0.0025283421072040207,-0.1607524137496421,0.08160393831271295,-0.1658526244413371,-0.16779228121415507,0.0019396567728179603,0.002070512850906362,0.2159533759444448,0.22075109091913533,-0.006838927234928155,1.0347708968245697,1.0699392271068178
RN0009,RandomNeg_0009,-8.26072219608198,110.89265683875908,random_negative,-1,dry,2024-08-20,0.128932,-0.004893708075525205,0.010360387971500693,-0.005417011238707114,-0.004920436629500709,-0.0004965746092064054,7.691337441262413e-05,0.03721642626691164,0.006907345582893353,0.03850515254313037,0.036883296402628045,0.001621856140502323,3.7336909231235986e-05,-0.010049046330896101,-0.011075649457260396,-0.0009696204762696843,1.0058309968714663,0.9375089693897185
RN0011,RandomNeg_0011,-6.563124169684857,111.98139394988227,random_negative,-1,dry,2024-07-16,0.002893,-0.02045469198727763,0.006764290645499382,-0.02020728781521465,-0.020579904581887732,0.0003726167666730819,3.7129301324748095e-05,0.06652971807921326,0.005022809505615724,0.0657429932676154,0.0667619803864387,-0.0010189871188232974,2.0402598234337436e-05,-0.041841340962979416,-0.04132760320515672,0.0007760575765204739,1.014896070987232,0.9118545207660216
RN0015,RandomNeg_0015,-6.4422663375923666,111.03726031366891,random_negative,-1,dry,2024-07-16,0.001765,0.1149943892506646,0.1669035740282591,0.06950630948279227,0.1232838116039547,-0.05377750212116243,0.003994746319629627,-0.07338601417187082,0.1789136068641999,-0.006274690428707013,-0.08204317761617866,0.07576848718747164,0.003900676347913437,0.1678736416175155,0.1157779347042424,-0.05879316479948392,1.1508160645304404,0.9191351822750791
RN0016,RandomNeg_0016,-6.5593280075042975,112.29731786693817,random_negative,-1,dry,2024-07-16,0.011199,-0.015148016361135427,0.00815346871959839,-0.015050962177132105,-0.015207646581379545,0.00015668440424744003,5.319937115035898e-05,0.053487509909824246,0.0062743667462211005,0.05327716903455979,0.05345687067899197,-0.00017970164443217862,3.056718108183191e-05,-0.030886218305677927,-0.030708096862913408,0.0002968206571313213,1.0018872408976558,0.9261903704955956
RN0017,RandomNeg_0017,-6.494726473666315,111.18519752364246,random_negative,-1,dry,2024-07-16,0.002893,-0.06735731278412393,0.006815254128434808,-0.06610732063056718,-0.06754360239706722,0.0014362817665000416,2.265059220610193e-05,0.23781730309962795,0.008453085528491559,0.2368137031663397,0.23815650498958577,-0.0013428018232460592,1.4839539567341005e-05,-0.14448453248197943,-0.14157828537182582,0.003350813626382121,1.0078191276272763,0.7047124455363746
RN0018,RandomNeg_0018,-6.4010499890987465,110.77352145256762,random_negative,-1,dry,2024-07-16,0.001765,-0.03328504310779393,0.004015760647850568,-0.03366162651662386,-0.03326471730076607,-0.0003969092158577908,1.1456480812067778e-05,0.13700939112269783,0.0066464674237296205,0.1371193291570446,0.13706961834687684,4.9710810167774566e-05,1.1654841549966147e-05,-0.0688646202112645,-0.06966637288084598,-0.0008441584296306481,1.0135921886239698,0.8113155101369214
RN0026,RandomNeg_0026,-7.020697382784879,111.09131005666988,random_negative,-1,dry,2024-07-16,0.002893,0.36741158732815304,0.07661275184772916,0.3608720252748037,0.36485893089248483,-0.0039869056176811135,0.0010884834565940112,-0.3486523056762971,0.04970601980828927,-0.3455818229222881,-0.3471200999591724,0.0015382770368843057,0.0005594105187733338,0.5326741359749352,0.527692411268456,-0.0018773341079544315,1.4068914309449863,0.9572316046801322
RN0029,RandomNeg_0029,-6.030382283153873,111.39999759854093,random_negative,-1,dry,2024-08-25,0.16777,-0.011591959462641722,0.01560331781032354,-0.011559600314917736,-0.011591687689812996,3.2087374895260756e-05,0.000210595681076996,0.03378924472762541,0.00925400092092673,0.033469372386681365,0.03366203235313117,-0.00019265996644980687,7.470967541456504e-05,-0.02394946395619488,-0.023770286760485534,0.00017678499016706914,1.0006784483943147,0.956843256478916
RN0030,RandomNeg_0030,-7.284845743053526,111.84614250989874,random_negative,-1,dry,2024-08-21,4.4e-05,0.004097787043662835,0.01359190212204994,0.005142802499988735,0.003988906685676033,0.0011538958143127017,0.00014777103135786448,0.001555708917798988,0.010819530612907139,0.00043292730702533874,0.001917355470152757,-0.0014844281631274181,9.76439837576968e-05,0.007793404626492418,0.00981566090345865,0.002238633422330648,1.0309603728538586,0.9890300550157856
RN0031,RandomNeg_0031,-6.455729431449552,112.75999911546245,random_negative,-1,dry,2024-07-16,0.011199,-0.011694362892135384,0.008305916773812644,-0.011037084838196123,-0.011708569213721315,0.0006714843755251925,5.525966139752316e-05,0.05957555946148765,0.0066889931701146965,0.05914688899129965,0.059552490984285784,-0.00040560199298613625,3.525532811439036e-05,-0.023797044689393466,-0.022477459188082777,0.001343862943417342,1.010984481580428,0.9086513905393582
RN0037,RandomNeg_0037,-6.2478119897524245,109.588518525874,random_negative,-1,dry,2024-07-19,0.53176,-0.021700362396363783,0.014340894179330084,-0.021338320348588163,-0.02165684629960188,0.00031852595101371575,0.0001636586047561015,0.14147812407673713,0.010325011816195372,0.1425862435392784,0.14132822137496767,0.0012580221643107292,7.073805225183742e-05,-0.044781836132968385,-0.04400433997617057,0.0006968383912139414,1.0111232279667608,0.7856987418663467
RN0040,RandomNeg_0040,-7.204700628351732,113.97822883602477,random_negative,-1,dry,2024-09-01,0.157737,-0.03589540434892434,0.007765789259117831,-0.03647972348964641,-0.03574681548196502,-0.0007329080076813946,5.007852564607098e-05,0.15787088857149134,0.007154677177833101,0.15768345108568504,0.15783984152937733,-0.0001563904436922836,3.065826584438561e-05,-0.07456537455611358,-0.075826073781883,-0.0015821427522704906,1.0094480864095807,0.7815352121615964
RN0042,RandomNeg_0042,-6.00714094116418,110.09526293676464,random_negative,-1,dry,2024-07-19,0.53176,-0.011553779139308926,0.01309054036351512,-0.0130530238486203,-0.011625145263521257,-0.0014278785850990426,0.0001380647192876625,0.041162797122563564,0.009555755052663626,0.041157603026066206,0.04126780486936079,-0.00011020184329458421,6.600374679346666e-05,-0.023723413375567475,-0.026759279652096665,-0.002874434485837688,0.9976971037647527,0.9427196552008834
RN0045,RandomNeg_0045,-6.602969843347404,109.22159966799684,random_negative,-1,dry,2024-08-13,0.325483,-0.020562804483447935,0.01424399642654119,-0.0196344984014576,-0.02058861253932623,0.0009541141378686287,0.0001641982255162345,0.05205235888957888,0.008908289662581162,0.051062512244290516,0.052105245985299684,-0.0010427337410091678,6.605815127652898e-05,-0.042402153079898745,-0.04046186287115802,0.0019949681654085408,1.010835565695405,0.9391048338693428
RN0047,RandomNeg_0047,-6.01124799730372,110.29114345099137,random_negative,-1,dry,2024-09-02,0.217031,-0.005156733862020751,0.028738398874825932,-0.005970016375978176,-0.0052107953754664095,-0.0007592210005117669,0.0007568617079570122,0.0036905318692839494,0.014912519757288228,0.003360436907911324,0.0035419407006163878,-0.00018150379270506388,0.000196924160485567,-0.012041700186727644,-0.013263337706542302,-0.001051434549271946,1.02554397875788,1.0039670631153335
RN0048,RandomNeg_0048,-6.083872704920507,113.60779702234498,random_negative,-1,dry,2024-07-22,0.275029,-0.05751727069945939,0.010483441539229614,-0.05893751658844858,-0.05737581267934175,-0.001561703909106829,8.704818470137686e-05,0.21638914762197892,0.00903566418448534,0.2197750990603874,0.21561573498245568,0.004159364077931715,5.2298028189338836e-05,-0.12225612845076803,-0.1254671789381598,-0.003532456438213899,1.003081099699324,0.7229478095244184
RN0050,RandomNeg_0050,-6.9230399298229335,110.36970330408795,random_negative,-1,dry,2024-07-16,0.001765,-0.05739167651967991,0.004652273139465537,-0.057795207737874936,-0.057095802539053796,-0.0006994051988211403,1.206828324136679e-05,0.18402846423124747,0.004824302546523663,0.18422444053902268,0.18376951264518515,0.00045492789383752563,1.2500358711448134e-05,-0.12176240655119165,-0.1226517364171508,-0.001547081360745467,1.012563986338288,0.7730922105831626
RN0055,RandomNeg_0055,-6.253379265900021,113.70518569836767,random_negative,-1,dry,2024-07-22,0.275029,0.13600608486023924,0.17105500384218514,0.07058276709900356,0.14729047263027095,-0.07670770553126739,0.008286293706296284,-0.10385856955467151,0.18491022692662645,-0.02054731247984067,-0.11508785300298449,0.09454054052314383,0.008418936114376543,0.1959233790905471,0.11559383260152828,-0.09812891534312626,1.1244385898859346,0.9388550996136564
RN0058,RandomNeg_0058,-6.6887186797820615,110.39379030119626,random_negative,-1,dry,2024-08-18,0.00015,-0.016221988478773625,0.007542907106932439,-0.016929478124350642,-0.016017083295096057,-0.0009123948292545855,4.6120520189536444e-05,0.06475715465495371,0.007235981481652767,0.06748454928670043,0.06430847342521126,0.003176075861489172,2.1378695190690896e-05,-0.033085295561245405,-0.034567800424080704,-0.0019065255175278392,1.0305954733769616,0.9074204634887328
RN0059,RandomNeg_0059,-6.641983211971381,110.30353672195177,random_negative,-1,dry,2024-08-18,0.00015,-0.01278314045500436,0.010394403426352524,-0.012945395509098713,-0.012756969762587961,-0.00018842574651075153,8.911423004701441e-05,0.04549915425740861,0.006472914659026003,0.045876162859821434,0.045462691389135855,0.0004134714706855794,3.4789952368215684e-05,-0.026111402935006685,-0.02651159450543048,-0.00045377564089207553,1.0317963045122458,0.9367221616325758
RN0062,RandomNeg_0062,-6.351706554312766,113.3166552936118,random_negative,-1,dry,2024-07-22,0.275029,0.3324903423551744,0.14421458368437953,0.25013637317363574,0.3422571384907188,-0.09212076531708308,0.002569994992050048,-0.32308530555924586,0.11506430793126206,-0.2547233905231901,-0.3304161500335458,0.0756927595103557,0.0016355617687751917,0.4805511179587481,0.38544407172537376,-0.10586292847165896,1.285796697861877,0.9763827000075138
RN0064,RandomNeg_0064,-6.353772162308283,114.46949445297994,random_negative,-1,dry,2024-09-01,0.157737,-0.012069588028079949,0.009658065160730402,-0.013080478296237921,-0.011855902820011721,-0.0012245754762261994,8.339430094820067e-05,0.04409400824407736,0.007010533826462796,0.043694395080323876,0.04408677423592323,-0.0003923791555993511,4.26556478063129e-05,-0.02461767974687707,-0.026714877438254802,-0.00253654181194218,1.023934007412,0.9380625464485616
RN0066,RandomNeg_0066,-8.699283696441688,112.60602165257231,random_negative,-1,dry,2024-08-12,0.897034,-0.015080256796919388,0.0047712344665063085,-0.016115349999952133,-0.014932296430911122,-0.0011830535690410104,1.7512303994178562e-05,0.054516319707301156,0.004542913441494986,0.05462537227685196,0.054491302839772285,0.00013406943707967856,1.610698740499732e-05,-0.030655131035114982,-0.032786146712525124,-0.0024362314099720464,1.0045249550256108,0.9241038061498799
RN0068,RandomNeg_0068,-7.5216811035136795,110.49803593494944,random_negative,-1,dry,2024-07-21,0.068991,0.4919168841745286,0.12092783601141889,0.5557124743379677,0.4701462427992162,0.08556623153875148,0.003427082280820906,-0.4419050987416483,0.09248158933142185,-0.48909185434498276,-0.4263505661766955,-0.06274128816828728,0.0021125866734863987,0.6491400671289067,0.7128905624537731,0.08588013400893313,1.4048669482227105,0.8742242596047559
RN0069,RandomNeg_0069,-8.13133577607383,113.72433041085257,random_negative,-1,dry,2024-08-12,0.215202,0.3772247973101722,0.1545961650257724,0.3219582457709154,0.40303960379167036,-0.08108135802075495,0.004596273635724766,-0.37254125900255924,0.11998765455479021,-0.33509054737763827,-0.39390687851328265,0.058816331135644384,0.0029149895762444564,0.5283589508765975,0.4644489407287085,-0.09324256771985523,1.3092339333312986,0.9840503004483889
RN0071,RandomNeg_0071,-7.336041342539571,112.29931069089976,random_negative,-1,dry,2024-08-21,0.056697,-0.022777893092365456,0.007882609901253626,-0.023655677534101808,-0.022724657356318616,-0.0009310201777831921,4.452082254672232e-05,0.054852251793304684,0.006340714566379693,0.05663122269434304,0.054618577888511474,0.002012644805831569,3.073224157451218e-05,-0.046731279114774246,-0.04854276050340672,-0.0019235574069290315,1.0294722993587297,0.9378440808963268
RN0073,RandomNeg_0073,-6.0140668656834055,111.49878057639454,random_negative,-1,dry,2024-08-25,0.16777,-0.01062144873229394,0.015553731197122772,-0.00965446928029906,-0.01070880731460072,0.0010543380343016589,0.00020928604247856064,0.03498976364107731,0.009122950544553986,0.03440560075036517,0.03514053371910948,-0.0007349329687443146,7.263872596003345e-05,-0.021960708455643112,-0.020011505577236334,0.002126949624062357,1.0009198060960411,0.9527123401443464
RN0074,RandomNeg_0074,-7.629509756647939,110.17575841035591,random_negative,-1,dry,2024-07-21,0.068991,0.48117689348383846,0.06951084319711809,0.4280892007535735,0.4800240167892028,-0.05193481603562933,0.0012463731566211402,-0.4436973351323063,0.05496648935674147,-0.3984440078993605,-0.4435547174555765,0.04511070955621599,0.0007879093833732342,0.6465620258302633,0.5972101274447152,-0.047908813265232775,1.4835900901709291,0.9070940666610428
RN0076,RandomNeg_0076,-7.91955186977238,110.88308718457233,random_negative,-1,dry,2024-07-21,0.068991,0.07900046299470234,0.1786183045975131,0.018743766195169514,0.09304037184928206,-0.07429660565411254,0.00042142760871080267,-0.032654407398239556,0.19379155009368193,0.015410897034090775,-0.04572462426146039,0.061135521295551165,0.00037468035704436056,0.10168661179931378,0.02004116860927411,-0.10005920358806716,1.1415023849884773,0.9099757814836558
RN0083,RandomNeg_0083,-6.187008702316055,110.71043093325284,random_negative,-1,dry,2024-07-16,0.002221,-0.00792461363749484,0.006943384851143113,-0.007250906485906372,-0.007881584093587624,0.0006306776076812522,3.9749099472652664e-05,0.037538661923087406,0.006624856366015124,0.037377470313296364,0.03764724165488681,-0.0002697713415904454,3.5708309835822076e-05,-0.016066466721046935,-0.014689446971999587,0.001288120024477469,0.9999464907062051,0.9425551129213858
RN0084,RandomNeg_0084,-7.529254023695797,112.84619424290753,random_negative,-1,dry,2024-08-21,0.056697,-0.015629080686684015,0.015147871715248592,-0.014458971149246349,-0.01595577227614103,0.0014968011268946813,0.00016472119343664354,0.03712852672399196,0.010271240545467497,0.03597276031821604,0.03763903334456555,-0.0016662730263495087,6.976017494437359e-05,-0.03222392135030575,-0.029927700593150915,0.002981184537083407,1.0131605187334543,0.9581395911673988
RN0088,RandomNeg_0088,-6.785680036566433,111.73364547293302,random_negative,-1,dry,2024-07-16,0.002893,0.22488844069745728,0.07679784768582891,0.19930375436766568,0.2294264684243774,-0.030122714056711714,0.0020187553135153887,-0.28245717495625483,0.04877962743758465,-0.2843891370388938,-0.2846265968043783,0.00023745976548450454,0.0008485344370661746,0.3610381358038018,0.32851893154527717,-0.03830496983640902,1.260132679910813,1.1323224076989729
RN0090,RandomNeg_0090,-7.7323982819034205,108.39302605394963,random_negative,-1,dry,2024-08-12,0.611575,-0.007742911311911412,0.007959399697187357,-0.008633761814880285,-0.007582601952842755,-0.0010511598620375302,5.334753569897235e-05,0.028954027082829573,0.005699598905419525,0.030206434571985064,0.028765624482416152,0.001440810089568912,2.707799386000502e-05,-0.015729380482079273,-0.017562716864981665,-0.00215824431153944,1.0052611578424502,0.9585267573188557
RN0092,RandomNeg_0092,-8.348394165521647,109.48613547833132,random_negative,-1,dry,2024-08-13,0.11128,-0.006289465532820887,0.010758023165237331,-0.006361074452127575,-0.006400222624081619,3.914817195404402e-05,7.311605216785124e-05,0.028763561578510427,0.006854827553711377,0.029627027142282505,0.028763365576344575,0.0008636615659379301,3.0534088069656666e-05,-0.012887939994685167,-0.012952598878089815,0.0001625289313399135,1.027154358889858,0.956151619406023
RN0095,RandomNeg_0095,-7.614920839344975,113.61349104761831,random_negative,-1,dry,2024-08-21,0.070361,-0.019035126602877147,0.014284120291150353,-0.020900627415268894,-0.019028161733046462,-0.0018724656822224316,0.0001305794214808399,0.1025347070542875,0.011306659742859866,0.09945883808513022,0.10320794724470803,-0.0037491091595778098,5.0642708049332314e-05,-0.03922366720550779,-0.04302813332942151,-0.003813372042067692,1.0263127605413893,0.8457927414426407
RN0097,RandomNeg_0097,-6.002080841603092,113.36027585079952,random_negative,-1,dry,2024-07-22,0.275029,-0.0492403653748121,0.07818300241452236,-0.031210582351928317,-0.05363577079481337,0.02242518844288505,0.001480869607627169,0.11019946009215757,0.08991411135153325,0.10404503791925634,0.11257112077198254,-0.0085260828527262,0.002182431644313267,-0.11636011093406298,-0.07314302884465804,0.053203315579302995,1.0267287170116892,0.8849130085931348
RN0098,RandomNeg_0098,-6.089910853874221,114.26366983008128,random_negative,-1,dry,2024-08-18,0.205614,-0.02860236774204995,0.00783984457604675,-0.027661184467167338,-0.028800276503100592,0.0011390920359332542,4.7224451719668724e-05,0.1308651540829717,0.011013940685592766,0.12986139467929256,0.1314293663572597,-0.001567971677967156,3.225985267837894e-05,-0.058993668264982,-0.05698728412490084,0.0024282909103063785,1.0074218934941286,0.8139727489505332
RN0102,RandomNeg_0102,-8.13091113130076,112.8407060194857,random_negative,-1,dry,2024-08-12,0.215202,0.4359866892945728,0.06362820571981637,0.4387670453186696,0.4303079717795463,0.008459073539123285,0.0007340803881418033,-0.3954437517430046,0.04791967599081677,-0.39455293510889095,-0.3926023602783839,-0.0019505748305070347,0.000435252269407734,0.6042525637458968,0.6093668292340112,0.01127265836133251,1.398751794270798,0.9056263774890702
RN0103,RandomNeg_0103,-7.580475734716485,109.23007485990163,random_negative,-1,dry,2024-08-12,0.611575,-0.005786937996566283,0.010785375588583874,-0.0055200166189421805,-0.0057581534195255525,0.00023813680058337207,0.00010202269167490398,0.025544329343673122,0.00796088430738903,0.025811141956461888,0.025485333371482143,0.00032580858497974555,5.624915572599485e-05,-0.011873080243092476,-0.011369972391713645,0.000437770963170046,1.0239515166493904,0.9614101016216493
RN0104,RandomNeg_0104,-7.2882718621237075,112.18408275296326,random_negative,-1,dry,2024-07-16,0.011199,0.28721982211417363,0.13130644524492852,0.23994342052105794,0.3015121764450701,-0.061568755924012175,0.002673795531842177,-0.29794459153583797,0.09035034301210683,-0.26806979237743833,-0.3076804639069486,0.039610671529510255,0.0015313571995840536,0.43018182966629903,0.3744505115038578,-0.07370204392740187,1.2745472110683498,1.022306033015442
RN0106,RandomNeg_0106,-6.09074284158944,110.79180290816257,random_negative,-1,dry,2024-07-16,0.002221,-0.011705790292734747,0.007455245372702542,-0.012266645776213529,-0.011601375245064825,-0.0006652705311487039,4.535519838845324e-05,0.06558012683330287,0.006295626247482539,0.06694643598502235,0.06543855949436089,0.0015078764906614611,3.064518999499018e-05,-0.023792072882077592,-0.02493289139121714,-0.0013546423354910617,1.0004025593756294,0.8977839345453577
RN0107,RandomNeg_0107,-7.327633916014605,112.47975560379064,random_negative,-1,dry,2024-08-21,0.056697,0.3924287051977913,0.1034372250872381,0.38825317047328417,0.4014095529388848,-0.013156382465600636,0.002339397297028948,-0.3809300111281382,0.06970638446134428,-0.38213951718074346,-0.38543729601818105,0.0032977788374375927,0.001126979523538091,0.5554244437788253,0.5524007497948696,-0.013393543001413266,1.3996978856144198,0.9708834436518459
