# Old Javanese	kaw	https://github.com/davidmoeljadi/OJW	CC BY 4.0
00032733-a	kaw:lemma	rĕñcaṅ	arĕñcaṅ
00804695-a	kaw:lemma	rĕñcaṅ	arĕñcaṅ
00077645-a	kaw:lemma	rĕrĕs
00077645-a	kaw:lemma	rĕsrĕsĕn
00800826-a	kaw:lemma	riṅi-riṅi	riṅi-riṅin, ariṅi-riṅi, ariṅih-riṅih
00631391-a	kaw:lemma	ṛju
01222360-a	kaw:lemma	ṛju
02318464-a	kaw:lemma	ṛju
02541302-a	kaw:lemma	rogī
02390335-a	kaw:lemma	rota
00631391-a	kaw:lemma	ṛta
02460502-a	kaw:lemma	ṛta
00806512-a	kaw:lemma	rūkṣa
00806512-a	kaw:lemma	ruru
01918984-a	kaw:lemma	ruruh	aruruh
01922763-a	kaw:lemma	ruruh	aruruh
00595299-a	kaw:lemma	sadākāla
01755024-a	kaw:lemma	sadākāla
01410606-a	kaw:lemma	sadṛśa
01361414-a	kaw:lemma	saharṣa
00595299-a	kaw:lemma	sahiṣṇu
01735736-a	kaw:lemma	sahiṣṇu
01410363-a	kaw:lemma	sahos
01725712-a	kaw:lemma	sakāma
00113818-a	kaw:lemma	sakrodha
00485711-a	kaw:lemma	sāmānya
00492677-a	kaw:lemma	sāmānya
01672607-a	kaw:lemma	sāmānya
01003050-a	kaw:lemma	samāpta
00514884-a	kaw:lemma	samasta
01074650-a	kaw:lemma	samodana
01372049-a	kaw:lemma	samodana
00831225-a	kaw:lemma	samoha
02158826-a	kaw:lemma	samoha
00294579-a	kaw:lemma	sampĕnĕh	sĕmpĕnĕh, simpĕnĕh
00631391-a	kaw:lemma	samyak	samyag
01878466-a	kaw:lemma	samyak	samyag
02497141-a	kaw:lemma	saniṣphala
02526124-a	kaw:lemma	saṅkaṭa
01410606-a	kaw:lemma	sannibha
00077645-a	kaw:lemma	saṅśayan
01878466-a	kaw:lemma	saṅyukti
02389220-a	kaw:lemma	sarabhasa
02390335-a	kaw:lemma	sarabhasa
02510879-a	kaw:lemma	sarabhasa
00641158-a	kaw:lemma	sārjawa
01074650-a	kaw:lemma	sārjawa
01222360-a	kaw:lemma	sārjawa
01704761-a	kaw:lemma	sārjawa
01452593-a	kaw:lemma	saru
00514884-a	kaw:lemma	sarwa
00134701-a	kaw:lemma	sasambhawa
00306663-a	kaw:lemma	sasambhawa
01361863-a	kaw:lemma	saśoka
00217728-a	kaw:lemma	saśrī
02540578-a	kaw:lemma	saswastha
02461723-a	kaw:lemma	śaṭha
00588797-a	kaw:lemma	satṛpti
00588797-a	kaw:lemma	satuṣṭa
01148283-a	kaw:lemma	satuṣṭa
02510879-a	kaw:lemma	sawega
02357479-a	kaw:lemma	sawismaya
00639230-a	kaw:lemma	sawitarka
01878466-a	kaw:lemma	sayogya
00631391-a	kaw:lemma	sayukti
01878466-a	kaw:lemma	sayukti
01067694-a	kaw:lemma	sĕgĕr	asĕgĕr
00553732-a	kaw:lemma	seka
01930512-a	kaw:lemma	sĕnaddha	sĕnnaddha, sĕnāha, sannāha, sĕnnā-
00339941-a	kaw:lemma	sĕṅap
00703615-a	kaw:lemma	sĕṇḍu	sĕṇḍö
00339941-a	kaw:lemma	siga-sigun
00822449-a	kaw:lemma	siga-sigun
00032733-a	kaw:lemma	śīghra
02111684-a	kaw:lemma	sinamudāya
02460502-a	kaw:lemma	siṅgih
00800826-a	kaw:lemma	śīra
01564315-a	kaw:lemma	sirĕp
02569130-a	kaw:lemma	śiṣṭa
01251128-a	kaw:lemma	śīta
01251128-a	kaw:lemma	śītala
02529945-a	kaw:lemma	śītala
01904845-a	kaw:lemma	śodha
01905653-a	kaw:lemma	śodha
01148283-a	kaw:lemma	sokhya
01372049-a	kaw:lemma	somya
01508719-a	kaw:lemma	somya
01061489-a	kaw:lemma	soṅar
01452593-a	kaw:lemma	sora
00703615-a	kaw:lemma	sowanīya
01437963-a	kaw:lemma	sowe-sowe
02529945-a	kaw:lemma	srĕp
01754421-a	kaw:lemma	sthāyi
00842199-a	kaw:lemma	sthira	sthīra
01754421-a	kaw:lemma	sthira	sthīra
02301560-a	kaw:lemma	sthira	sthīra
00217728-a	kaw:lemma	śubhalakṣaṇa
01904845-a	kaw:lemma	śuci
01905653-a	kaw:lemma	śuci
00262792-a	kaw:lemma	sudhīra
00583239-a	kaw:lemma	sudhīra
00842199-a	kaw:lemma	sudhīra
01052248-a	kaw:lemma	sugandhika
02021905-a	kaw:lemma	sugih
00842199-a	kaw:lemma	sugṛhīta
01148283-a	kaw:lemma	sukhātmaka
00217728-a	kaw:lemma	sulakṣmi
00077645-a	kaw:lemma	sumaṅkya
01754421-a	kaw:lemma	sumantĕn
01758339-a	kaw:lemma	sumantĕn
01244410-a	kaw:lemma	śumatru
00113818-a	kaw:lemma	sumĕṅit-sĕṅit
01372049-a	kaw:lemma	sumrĕhit
01372049-a	kaw:lemma	sumukha
01372049-a	kaw:lemma	sumukhita
00217728-a	kaw:lemma	sundara
02460502-a	kaw:lemma	suṅguh
01361863-a	kaw:lemma	suṅkawa
01749320-a	kaw:lemma	supūrṇa
00262792-a	kaw:lemma	śūralakṣaṇa
00262792-a	kaw:lemma	śūramanta
00217728-a	kaw:lemma	surūpa
02569130-a	kaw:lemma	susandhi
01083157-a	kaw:lemma	susuk
02410393-a	kaw:lemma	susuk
01749320-a	kaw:lemma	swapūrṇa
00393105-a	kaw:lemma	śwetawarṇa
00013887-a	kaw:lemma	syuh
00800826-a	kaw:lemma	tajĕm
01452593-a	kaw:lemma	tan aharis	tan aris
02510879-a	kaw:lemma	tan aharis	tan aris
00594413-a	kaw:lemma	tan ari	tan āri
00595299-a	kaw:lemma	tan ari	tan āri
01755024-a	kaw:lemma	tan ari	tan āri
00842199-a	kaw:lemma	tañ cala
02301560-a	kaw:lemma	tañ cala
00842199-a	kaw:lemma	tan giwaṅ
01754421-a	kaw:lemma	tan intar
02324397-a	kaw:lemma	tan pabisa
02497141-a	kaw:lemma	tan padon
01319874-a	kaw:lemma	tan paduṣa
00460735-a	kaw:lemma	tan palamukan
00594413-a	kaw:lemma	tan paligaran
00594413-a	kaw:lemma	tan pantĕn
00595299-a	kaw:lemma	tan pantĕn
01755024-a	kaw:lemma	tan pantĕn
00595299-a	kaw:lemma	tan pāntya
02517265-a	kaw:lemma	tan papakatonan
01827946-a	kaw:lemma	tan pasāra	tan sāra, tan asara
02324397-a	kaw:lemma	tan pasāra	tan sāra, tan asara
02413390-a	kaw:lemma	taraṅtaṅĕn
02460502-a	kaw:lemma	tathya
02324397-a	kaw:lemma	tawa
02410393-a	kaw:lemma	tĕbĕṅ
00362467-a	kaw:lemma	tĕgar
00842199-a	kaw:lemma	tĕtĕp
01256332-a	kaw:lemma	tīkṣṇa
00935500-a	kaw:lemma	tinuha	tinuha-tuha
00588797-a	kaw:lemma	trĕpi
01918984-a	kaw:lemma	trĕpi
01922763-a	kaw:lemma	trĕpi
00588797-a	kaw:lemma	tṛpta
01361414-a	kaw:lemma	tṛpti
00113818-a	kaw:lemma	tugĕt	tugĕtan
01115349-a	kaw:lemma	tulen
02460964-a	kaw:lemma	tulen
00681930-a	kaw:lemma	tuli
01410606-a	kaw:lemma	tulya
01704761-a	kaw:lemma	tuṅa-tuṅa
00842199-a	kaw:lemma	tuṅgĕṅ
01148283-a	kaw:lemma	tuṣṭa
01361414-a	kaw:lemma	tuṣṭa
00588797-a	kaw:lemma	tuṣṭacitta
01210854-a	kaw:lemma	ucca
02385102-a	kaw:lemma	ucca
01210854-a	kaw:lemma	udāra
01386883-a	kaw:lemma	udāra
01588172-a	kaw:lemma	udāra
00173220-a	kaw:lemma	udita
00703615-a	kaw:lemma	umuruṅut	amuruṅut
01210854-a	kaw:lemma	ūrdha
01277426-a	kaw:lemma	uttama
00150505-a	kaw:lemma	wāgmi
00948103-a	kaw:lemma	wāhyaka
00895442-a	kaw:lemma	wakra
00077645-a	kaw:lemma	walagri	walagrin
00514884-a	kaw:lemma	walĕlwan
02326695-a	kaw:lemma	waṅla
01052248-a	kaw:lemma	wāsita
00965606-a	kaw:lemma	wawuh
00439588-a	kaw:lemma	wibuddhi
02225510-a	kaw:lemma	widagdha
02569130-a	kaw:lemma	widwan
02326695-a	kaw:lemma	wihaṅ
00919542-a	kaw:lemma	wijah
01148283-a	kaw:lemma	wijah
00221627-a	kaw:lemma	wikaṭa
01387319-a	kaw:lemma	wikaṭa
00417413-a	kaw:lemma	wimala
01904845-a	kaw:lemma	wimala
01905653-a	kaw:lemma	wimala
01061489-a	kaw:lemma	wimukta
02225510-a	kaw:lemma	winagĕd
00262792-a	kaw:lemma	winikrama
01825671-a	kaw:lemma	winikrama
02341266-a	kaw:lemma	winiśeṣa
02497141-a	kaw:lemma	wiphala
00153898-a	kaw:lemma	wiraṅ
02399595-a	kaw:lemma	wirasa
00220956-a	kaw:lemma	wirūpa
01595596-a	kaw:lemma	wirūpa
00262792-a	kaw:lemma	wīryamanta
00842199-a	kaw:lemma	wīryamanta
01825671-a	kaw:lemma	wīryamanta
02039845-a	kaw:lemma	wīryamanta
02526124-a	kaw:lemma	wīryamanta
00935500-a	kaw:lemma	wiśārada
02225510-a	kaw:lemma	wiśārada
00289082-a	kaw:lemma	wiśīrṇa
01595596-a	kaw:lemma	wiṣkṛta
02357479-a	kaw:lemma	wismaya
02357479-a	kaw:lemma	wismita
02569130-a	kaw:lemma	wiwekī
01382086-a	kaw:lemma	wiwṛddha
02326695-a	kaw:lemma	wrĕṅkĕṅ
01083157-a	kaw:lemma	wuntu
02390335-a	kaw:lemma	wuraṅutan	awuraṅutan
02158826-a	kaw:lemma	wuta wiwuta
00514884-a	kaw:lemma	wutuh
00336831-a	kaw:lemma	wyakta
01635146-a	kaw:lemma	wyawastha	byawastha
00306663-a	kaw:lemma	yogya
01878466-a	kaw:lemma	yogya
01911053-a	kaw:lemma	yogya
04962784-n	kaw:lemma	abāṅ
09376198-n	kaw:lemma	abdhi
09963320-n	kaw:lemma	abĕṭĕk
05724694-n	kaw:lemma	ābhādha
07494363-n	kaw:lemma	ābhādha
06333653-n	kaw:lemma	abhidhana
07484265-n	kaw:lemma	abhilāṣa
05982152-n	kaw:lemma	abhimata
07484265-n	kaw:lemma	abhimata
05982152-n	kaw:lemma	abhiprāya
10150940-n	kaw:lemma	abhyāgata
13497135-n	kaw:lemma	abhyudaya
14489699-n	kaw:lemma	abhyudaya
14769160-n	kaw:lemma	abu
09359803-n	kaw:lemma	acala
06650701-n	kaw:lemma	ādeśa	adeśa
06671484-n	kaw:lemma	ādeśa	adeśa
04359589-n	kaw:lemma	ādhāra
05119714-n	kaw:lemma	adhika
10325013-n	kaw:lemma	adhikārapuruṣa
10231515-n	kaw:lemma	adhipati
08518505-n	kaw:lemma	adhirājya
00889472-n	kaw:lemma	adhyāya
00892861-n	kaw:lemma	adhyāya
06396142-n	kaw:lemma	adhyāya
05868051-n	kaw:lemma	ādi	adi
09359803-n	kaw:lemma	adri
01215392-n	kaw:lemma	adyan-adyan
10123844-n	kaw:lemma	agraśekhara
07946851-n	kaw:lemma	ahita
10055847-n	kaw:lemma	ahita
15155220-n	kaw:lemma	aho
00033020-n	kaw:lemma	ajar
00893955-n	kaw:lemma	ajar
06634376-n	kaw:lemma	ajar
04849241-n	kaw:lemma	ajĕṅ	hajĕṅ
10231515-n	kaw:lemma	aji
07168131-n	kaw:lemma	ājñā
07279687-n	kaw:lemma	ājñā
14940100-n	kaw:lemma	ajur
10142391-n	kaw:lemma	akaki
06333653-n	kaw:lemma	ākhya
06371413-n	kaw:lemma	ākhyāna
06514093-n	kaw:lemma	ākhyāna
07221094-n	kaw:lemma	ākhyāna
06715223-n	kaw:lemma	ākrośa
05217168-n	kaw:lemma	ākṛti
05930736-n	kaw:lemma	ākṛti
05933246-n	kaw:lemma	ākṛti
08510666-n	kaw:lemma	ala
03169390-n	kaw:lemma	alaṅkara	alĕṅkara, laṅkara, lĕṅkara
03169390-n	kaw:lemma	alaṅkṛta
09284015-n	kaw:lemma	alas-alasan
03234306-n	kaw:lemma	ālekhana
03876519-n	kaw:lemma	ālekhana
04092609-n	kaw:lemma	ali-ali
04841358-n	kaw:lemma	ālocita	locita
05784831-n	kaw:lemma	ālocita	locita
05822746-n	kaw:lemma	ālocita	locita
10366966-n	kaw:lemma	amaṅ
02728440-n	kaw:lemma	ambara
02818832-n	kaw:lemma	ambe
04256520-n	kaw:lemma	ambe
04980008-n	kaw:lemma	ambö	ambĕ
14845743-n	kaw:lemma	ambu
09247410-n	kaw:lemma	ambuda
09505418-n	kaw:lemma	amṛta
15121625-n	kaw:lemma	anāgatakāla
02742753-n	kaw:lemma	anak niṅ sañjata
04008634-n	kaw:lemma	anak niṅ sañjata
10753442-n	kaw:lemma	anak thāni
10755257-n	kaw:lemma	anakḍara
10084295-n	kaw:lemma	anakrabi
10780632-n	kaw:lemma	anakrabi
10787470-n	kaw:lemma	anakrabi
09444783-n	kaw:lemma	anakṣatra
07840804-n	kaw:lemma	aṇḍa
03632277-n	kaw:lemma	aṇḍa
09270894-n	kaw:lemma	aṇḍabhūmi
01846331-n	kaw:lemma	aṇḍah
01503061-n	kaw:lemma	aṇḍaja
09270894-n	kaw:lemma	aṇḍamaṇḍala
09270894-n	kaw:lemma	aṇḍapada
01056411-n	kaw:lemma	aṇḍĕg
05133107-n	kaw:lemma	aṇḍĕṅ	aṇḍĕṅ-aṇḍĕṅ
13941125-n	kaw:lemma	aṇḍĕṅ	aṇḍĕṅ-aṇḍĕṅ
13983515-n	kaw:lemma	andhakāra
01503061-n	kaw:lemma	aṇḍoja
01203676-n	kaw:lemma	aṅgā
07484265-n	kaw:lemma	aṅgā
10787470-n	kaw:lemma	aṅganā
08215801-n	kaw:lemma	aṅgaparirakṣa
08215801-n	kaw:lemma	aṅgarakṣa	aṅgarakṣaka
04317420-n	kaw:lemma	aṅgas
07257815-n	kaw:lemma	aṅgas
03589791-n	kaw:lemma	aṅgikā
05567217-n	kaw:lemma	aṅguṣṭha
11525955-n	kaw:lemma	aṅin	haṅin
07279687-n	kaw:lemma	añjana
02084071-n	kaw:lemma	añjiṅ
00042757-n	kaw:lemma	aṅkat
00021265-n	kaw:lemma	anna
05980875-n	kaw:lemma	anta
09436708-n	kaw:lemma	antarāla
08565894-n	kaw:lemma	antya
10582154-n	kaw:lemma	anucara
06689297-n	kaw:lemma	anujñāta
14496710-n	kaw:lemma	anukrama
10150071-n	kaw:lemma	anurakṣa
14845743-n	kaw:lemma	āpah
15166191-n	kaw:lemma	aparāhṇa
14845743-n	kaw:lemma	āpas
13878634-n	kaw:lemma	apasagi
07223170-n	kaw:lemma	apawāda
13480848-n	kaw:lemma	api
14845743-n	kaw:lemma	apsu
04092609-n	kaw:lemma	apus-apus
04181228-n	kaw:lemma	apus-apus
04181228-n	kaw:lemma	apusan
13480848-n	kaw:lemma	apuy
13480848-n	kaw:lemma	apwi
14845743-n	kaw:lemma	āpya
00021265-n	kaw:lemma	ara	hara
00786195-n	kaw:lemma	ārambhana
00795720-n	kaw:lemma	ārambhana
09284015-n	kaw:lemma	araṇya
09359803-n	kaw:lemma	ardi
00786195-n	kaw:lemma	ārĕmbha	ārambha
00795720-n	kaw:lemma	ārĕmbha	ārambha
00798245-n	kaw:lemma	ārĕmbha	ārambha
15265518-n	kaw:lemma	ārĕmbha	ārambha
07946851-n	kaw:lemma	ari
10055847-n	kaw:lemma	ari
07334490-n	kaw:lemma	ariṣṭa
09450163-n	kaw:lemma	arka
05131647-n	kaw:lemma	āroha
05981230-n	kaw:lemma	artha
05982152-n	kaw:lemma	artha
07343910-n	kaw:lemma	aruṇodaya
00021265-n	kaw:lemma	aśana
05919034-n	kaw:lemma	āsaṅkhya
05833840-n	kaw:lemma	āsĕṅka
05919034-n	kaw:lemma	āsĕṅka
05941423-n	kaw:lemma	āsĕṅka
06782680-n	kaw:lemma	āsĕṅka
04373894-n	kaw:lemma	asi
07813107-n	kaw:lemma	asin	hasin, ahasin
09416076-n	kaw:lemma	aśma
02897820-n	kaw:lemma	aśmawiṣṭaka
02084071-n	kaw:lemma	asu
02374451-n	kaw:lemma	aśwa
05302499-n	kaw:lemma	āsya
05600637-n	kaw:lemma	āsya
03327234-n	kaw:lemma	ataṅgulan
00916464-n	kaw:lemma	atatanen
15120823-n	kaw:lemma	atītakāla
10150940-n	kaw:lemma	atithi
10628644-n	kaw:lemma	ātmabhuh
00817680-n	kaw:lemma	ātmarakṣa	ātmarakṣaka
08215801-n	kaw:lemma	ātmarakṣa	ātmarakṣaka
07495327-n	kaw:lemma	ātura
10787470-n	kaw:lemma	awalā
07502980-n	kaw:lemma	awalepa
09436708-n	kaw:lemma	awaṅ-awaṅ
09270894-n	kaw:lemma	awani
08191230-n	kaw:lemma	awarūthinī	awaruti
08274354-n	kaw:lemma	awarūthinī	awaruti
08625073-n	kaw:lemma	awasawya
14642417-n	kaw:lemma	ayah
01792640-n	kaw:lemma	ayam	hayam
03259505-n	kaw:lemma	āyatanasthāna
08558963-n	kaw:lemma	āyatanasthāna
08664443-n	kaw:lemma	āyatanasthāna
04565375-n	kaw:lemma	āyudha
03398467-n	kaw:lemma	ayun	yun
03221720-n	kaw:lemma	babahan
03290771-n	kaw:lemma	babahan
03427296-n	kaw:lemma	babahan
10780632-n	kaw:lemma	babini
10787470-n	kaw:lemma	babini
10332385-n	kaw:lemma	babu
05598147-n	kaw:lemma	bacot
10476086-n	kaw:lemma	baddhaka
14580897-n	kaw:lemma	bahan
05269901-n	kaw:lemma	bahĕluṅ
02858304-n	kaw:lemma	bahitra
04530566-n	kaw:lemma	bahitra
05563770-n	kaw:lemma	bāhu
10150071-n	kaw:lemma	bāhudaṇḍa
14539960-n	kaw:lemma	bāhudaṇḍa
03589791-n	kaw:lemma	baju
01639765-n	kaw:lemma	bakaṭak
10780284-n	kaw:lemma	balu
02131653-n	kaw:lemma	baluka
05269901-n	kaw:lemma	baluṅ
15168790-n	kaw:lemma	baṅ timur
02742753-n	kaw:lemma	bāṇa
02858304-n	kaw:lemma	banawa
04962784-n	kaw:lemma	baṅbaṅ
15168790-n	kaw:lemma	baṅbaṅ wetan	baṅ wetan, abaṅ wetan, baṅ timur
10476086-n	kaw:lemma	baṇḍaṅan
13262663-n	kaw:lemma	baṇḍaṅan
03652932-n	kaw:lemma	bandhana
03673971-n	kaw:lemma	bandhana
04108268-n	kaw:lemma	bandhana
04181228-n	kaw:lemma	bandhana
07470671-n	kaw:lemma	baṇḍiṅ
02883344-n	kaw:lemma	baṇḍuṣa
03064758-n	kaw:lemma	baṇḍuṣa
04835724-n	kaw:lemma	baṅĕt
10309896-n	kaw:lemma	baṇija
10720453-n	kaw:lemma	baṇija
08431437-n	kaw:lemma	bañjar
03938244-n	kaw:lemma	bantal
09815790-n	kaw:lemma	bantu
10582154-n	kaw:lemma	bantu
14845743-n	kaw:lemma	bañu
14855724-n	kaw:lemma	bañu
15168790-n	kaw:lemma	baṅun rahina
05216365-n	kaw:lemma	bapuh
05549830-n	kaw:lemma	bapuh
11462526-n	kaw:lemma	barat
08561835-n	kaw:lemma	barat	kabarat
13834399-n	kaw:lemma	barat	kabarat
07203126-n	kaw:lemma	basama
07226545-n	kaw:lemma	basama
05556943-n	kaw:lemma	basaṅ
02728440-n	kaw:lemma	basana
15237044-n	kaw:lemma	basantamāsa	wasantamāsa
09270894-n	kaw:lemma	basundhara	basundharī
02897820-n	kaw:lemma	bata
04756172-n	kaw:lemma	bataṅ
05091770-n	kaw:lemma	bataṅ
06782680-n	kaw:lemma	bataṅ
05218119-n	kaw:lemma	baṭaṅ babaṭaṅ
05602548-n	kaw:lemma	baṭuk
09815790-n	kaw:lemma	batur
10582154-n	kaw:lemma	batur
07133701-n	kaw:lemma	bawarasa
07135734-n	kaw:lemma	bawarasa
02395406-n	kaw:lemma	bawi
00227595-n	kaw:lemma	bayaṅ-bayaṅ
01846331-n	kaw:lemma	bebek
00042757-n	kaw:lemma	bĕṅkat
04219424-n	kaw:lemma	bĕsar
04426788-n	kaw:lemma	bĕsar
14866889-n	kaw:lemma	bĕsar
01089778-n	kaw:lemma	beya
01085098-n	kaw:lemma	bhāga
13809207-n	kaw:lemma	bhāga
10602985-n	kaw:lemma	bhaginī
03990474-n	kaw:lemma	bhājana
04531098-n	kaw:lemma	bhājana
00021265-n	kaw:lemma	bhakṣaṇa
00021265-n	kaw:lemma	bhakṣya
00021265-n	kaw:lemma	bhakta
03748886-n	kaw:lemma	bhāṇḍa
09450163-n	kaw:lemma	bhānuraśmi
05026843-n	kaw:lemma	bhāra
10193967-n	kaw:lemma	bharta	bhartṛ
10640620-n	kaw:lemma	bhāryā
10780632-n	kaw:lemma	bhāryā
07092592-n	kaw:lemma	bhāṣita
07110457-n	kaw:lemma	bhāṣita
09450163-n	kaw:lemma	bhāskara
03259505-n	kaw:lemma	bhawana
08558963-n	kaw:lemma	bhawana
01201021-n	kaw:lemma	bheda
00021265-n	kaw:lemma	bhogi
07490713-n	kaw:lemma	bhogi
00021265-n	kaw:lemma	bhojana
07573696-n	kaw:lemma	bhojana
02206856-n	kaw:lemma	bhramara
02206856-n	kaw:lemma	bhṛṅga
08191230-n	kaw:lemma	bhṛtya
05313535-n	kaw:lemma	bhrū
05313535-n	kaw:lemma	bhrukuṭi
09270894-n	kaw:lemma	bhūh
09270894-n	kaw:lemma	bhūhloka
05563770-n	kaw:lemma	bhuja
05564590-n	kaw:lemma	bhuja
01726692-n	kaw:lemma	bhujaga
10231515-n	kaw:lemma	bhūminātha
10231515-n	kaw:lemma	bhūmipāla
10231515-n	kaw:lemma	bhūpālaka
10472799-n	kaw:lemma	bhūpālatanaya
10231515-n	kaw:lemma	bhūpati
09270894-n	kaw:lemma	bhūrloka
09270894-n	kaw:lemma	bhuwana
09270894-n	kaw:lemma	bhuwanāṇḍa
10780632-n	kaw:lemma	bi
07484265-n	kaw:lemma	bilasa
10780632-n	kaw:lemma	bini
09444783-n	kaw:lemma	bintaṅ
06333653-n	kaw:lemma	biseka
00023271-n	kaw:lemma	bodha
09918248-n	kaw:lemma	boñcah
05026843-n	kaw:lemma	bot
05845140-n	kaw:lemma	bot
02129604-n	kaw:lemma	bowoṅ
07516354-n	kaw:lemma	brahmatya	bramatya, brahmantya
07516354-n	kaw:lemma	brama
14298815-n	kaw:lemma	braṇa
07110457-n	kaw:lemma	brawit
07343910-n	kaw:lemma	buka
15265518-n	kaw:lemma	buka
05018103-n	kaw:lemma	buṅah
02797692-n	kaw:lemma	buṅkah
02798574-n	kaw:lemma	buṅkah
02157557-n	kaw:lemma	buntut
09270894-n	kaw:lemma	buwati
13134947-n	kaw:lemma	bwah
00965404-n	kaw:lemma	bwat
03679986-n	kaw:lemma	bwat
05026843-n	kaw:lemma	bwat
06634376-n	kaw:lemma	byapadeśa
05218119-n	kaw:lemma	byasu
05026843-n	kaw:lemma	byĕt
08565506-n	kaw:lemma	byoma
09436708-n	kaw:lemma	byoma
09436708-n	kaw:lemma	byomāntara
00070965-n	kaw:lemma	cacad
14464203-n	kaw:lemma	cacad
00021265-n	kaw:lemma	cacar
07573696-n	kaw:lemma	cacar
01922303-n	kaw:lemma	caciṅ
14031108-n	kaw:lemma	caḍaṅ
04574999-n	kaw:lemma	cakra
00753685-n	kaw:lemma	cala
04694441-n	kaw:lemma	cala	cāla
14464203-n	kaw:lemma	cala	cāla
02084071-n	kaw:lemma	camari
02084071-n	kaw:lemma	cambra
14638799-n	kaw:lemma	cāmīkara
07502980-n	kaw:lemma	campah
02084071-n	kaw:lemma	camra
02084071-n	kaw:lemma	camuru
09358226-n	kaw:lemma	candra
15209413-n	kaw:lemma	candra
09358226-n	kaw:lemma	candramā
03383948-n	kaw:lemma	caṅgah
05302499-n	kaw:lemma	caṅkĕm
03532342-n	kaw:lemma	caṇṭyal	caṇṭel
02879718-n	kaw:lemma	cāpa
02879718-n	kaw:lemma	cāpadaṇḍa
03497657-n	kaw:lemma	capiṅ
01220984-n	kaw:lemma	cāra	cara
10641755-n	kaw:lemma	cāraka
13163250-n	kaw:lemma	caraṅ
05563266-n	kaw:lemma	caraṇa
04476259-n	kaw:lemma	caraṇa
06481320-n	kaw:lemma	carcan	pacarcan
06507041-n	kaw:lemma	carcan	pacarcan
01895735-n	kaw:lemma	carma
05238282-n	kaw:lemma	carma
14759722-n	kaw:lemma	carma
01895735-n	kaw:lemma	carmaka
03875218-n	kaw:lemma	cat
04507155-n	kaw:lemma	catra,, chattra
02395406-n	kaw:lemma	celeṅ
04577769-n	kaw:lemma	cĕmĕṭi
02395406-n	kaw:lemma	centĕn
03990474-n	kaw:lemma	cĕpuk
00163233-n	kaw:lemma	ceṣṭaprayojana
05982152-n	kaw:lemma	ceṣṭaprayojana
00163233-n	kaw:lemma	ceṣṭasādhya
05982152-n	kaw:lemma	ceṣṭasādhya
01220984-n	kaw:lemma	ceṣṭita
05617606-n	kaw:lemma	cetana
05675130-n	kaw:lemma	cetana
13984944-n	kaw:lemma	chāyā	cāyā
03876519-n	kaw:lemma	cicitran
05824739-n	kaw:lemma	cihna
06646243-n	kaw:lemma	cihna
05824739-n	kaw:lemma	cihnalakṣaṇa
06646243-n	kaw:lemma	cihnalakṣaṇa
10391653-n	kaw:lemma	citrakāra
05611302-n	kaw:lemma	citta
05919263-n	kaw:lemma	citta
05821775-n	kaw:lemma	conto
03596787-n	kaw:lemma	cuni
05552607-n	kaw:lemma	ḍaḍa
05554405-n	kaw:lemma	ḍaḍa
03748886-n	kaw:lemma	dagaṅan
02152881-n	kaw:lemma	dagiṅ
05268112-n	kaw:lemma	dagiṅ
13480848-n	kaw:lemma	dahana
00021265-n	kaw:lemma	ḍahar
07573696-n	kaw:lemma	ḍahar
14473222-n	kaw:lemma	daiwa
15167027-n	kaw:lemma	dalu
04862005-n	kaw:lemma	dama
03636649-n	kaw:lemma	damar
14805899-n	kaw:lemma	damyan
01160342-n	kaw:lemma	daṇḍakarma
03053474-n	kaw:lemma	daṇḍāstra
03053474-n	kaw:lemma	daṇḍāyudha
01811909-n	kaw:lemma	dara	darā
10780632-n	kaw:lemma	dāra
01639765-n	kaw:lemma	dardura
05925366-n	kaw:lemma	darśana
10324851-n	kaw:lemma	darśana
05611302-n	kaw:lemma	darya
05919263-n	kaw:lemma	darya
10582154-n	kaw:lemma	dāsa
10609325-n	kaw:lemma	dāsa
05282746-n	kaw:lemma	dasi
10582154-n	kaw:lemma	dasih
13265011-n	kaw:lemma	data
13265011-n	kaw:lemma	dātawya
10780632-n	kaw:lemma	dayitā
05216365-n	kaw:lemma	deha
01904182-n	kaw:lemma	dĕmi
13384877-n	kaw:lemma	dĕmi
04317420-n	kaw:lemma	dĕṇḍa
10582154-n	kaw:lemma	ḍĕṅĕn
08630985-n	kaw:lemma	deśa
08644722-n	kaw:lemma	deśa
00883297-n	kaw:lemma	deśanā
06650701-n	kaw:lemma	deśanā
04407435-n	kaw:lemma	dewagṛha
04407435-n	kaw:lemma	dewakuśala
04407435-n	kaw:lemma	dewasthana
04407435-n	kaw:lemma	dewaweśma
05675601-n	kaw:lemma	ḍewek
10243137-n	kaw:lemma	dewī
10474064-n	kaw:lemma	dewī
13250542-n	kaw:lemma	dhana
13353280-n	kaw:lemma	dhana
02879718-n	kaw:lemma	dhanuh	dhanu
02879718-n	kaw:lemma	dhanwa
07731952-n	kaw:lemma	dhānya
07802417-n	kaw:lemma	dhānya
09270894-n	kaw:lemma	dharaṇī
04407435-n	kaw:lemma	dharmasthāna
05617606-n	kaw:lemma	dhīh
05789089-n	kaw:lemma	dhṛti
03354903-n	kaw:lemma	dhwaja
09450163-n	kaw:lemma	dihyaṅ
13480848-n	kaw:lemma	dilah
05301072-n	kaw:lemma	dilat
15265518-n	kaw:lemma	ḍimin
