filename,title,lang,total_words,unique_words,ttr,guiraud,mean_word_length,hapax_ratio,hapax_count,sanskrit_phon_ratio,sanskrit_sem_ratio,sanskrit_sem_count,indigenous_count,formulaic_ratio,nf_ttr,nf_guiraud,nf_word_count,year_ce,century
DHARMA_INSIDENKMasahar.xml,Charter of Masahar (852 Śaka),kaw-Latn,1674,883,0.527479091995221,21.581567093975828,4.876941457586619,0.42353643966547194,709,0.3363533408833522,0.020385050962627407,18,5,0.005376344086021506,0.5255255255255256,21.44375981106939,1665,930.0,10.0
DHARMA_INSIDENKMunggut.xml,Munggut charter (944 Śaka),kaw-Latn,986,713,0.7231237322515213,22.706545776390882,5.102434077079107,0.6267748478701826,618,0.3548387096774194,0.025245441795231416,18,6,0.013184584178498986,0.7204522096608428,22.473028255494427,973,1022.0,11.0
DHARMA_INSIDENKNglumbangDungik.xml,Stone from Nglumbang Dungik (9th-10th c. CE),san-Latn,18,17,0.9444444444444444,4.00693842672377,4.5,0.8888888888888888,16,0.47058823529411764,0.0,0,1,0.0,0.9444444444444444,4.00693842672377,18,950.0,10.0
DHARMA_INSIDENKPadingding.xml,"Stray plate of a foundation bordering on Paḍiṅḍiṅ, Paṅeran and Pajənvan (14th c. CE)",kaw-Latn,227,59,0.2599118942731278,3.9159675384398347,5.361233480176211,0.12334801762114538,28,0.2711864406779661,0.0,0,0,0.0,0.2599118942731278,3.9159675384398347,227,1350.0,14.0
DHARMA_INSIDENKPakisWetan.xml,The Pakis Wetan Charter of Kertanagara (1188 Śaka),kaw-Latn,127,104,0.8188976377952756,9.228507697927585,5.929133858267717,0.7322834645669292,93,0.5576923076923077,0.15384615384615385,16,0,0.10236220472440945,0.7982456140350878,8.522930885393414,114,1266.0,13.0
DHARMA_INSIDENKPalepangan.xml,Palepangan charter (828 Śaka),kaw-Latn,320,201,0.628125,11.236241586936442,5.153125,0.471875,151,0.43283582089552236,0.05472636815920398,11,4,0.01875,0.6210191082802548,11.004486635670457,314,906.0,10.0
DHARMA_INSIDENKPananggaran.xml,Pananggaran (791 Śaka),kaw-Latn,78,71,0.9102564102564102,8.039166942426629,5.346153846153846,0.8461538461538461,66,0.30985915492957744,0.11267605633802817,8,2,0.08974358974358974,0.9014084507042254,7.595402612440661,71,869.0,9.0
DHARMA_INSIDENKPanunggalan.xml,"Panunggalan charter (818 Śaka, 896-08-15 CE)",kaw-Latn,195,129,0.6615384615384615,9.237881875108684,5.030769230769231,0.5692307692307692,111,0.32558139534883723,0.046511627906976744,6,2,0.03076923076923077,0.6507936507936508,8.946933499675687,189,896.0,9.0
DHARMA_INSIDENKParablyan.xml,Parablyan (between 1177 and 1208 Śaka),kaw-Latn,257,186,0.7237354085603113,11.602361224863579,6.019455252918288,0.6186770428015564,159,0.44623655913978494,0.03225806451612903,6,3,0.0,0.7237354085603113,11.602361224863579,257,1286.0,13.0
DHARMA_INSIDENKPesindon.xml,Pesindon I and II (914-08-14),kaw-Latn,56,38,0.6785714285714286,5.077963596336064,4.625,0.35714285714285715,20,0.42105263157894735,0.07894736842105263,3,1,0.10714285714285714,0.7,4.949747468305833,50,914.0,10.0
DHARMA_INSIDENKPlalangan.xml,Stone from Plalangan (9th-10th c. CE),san-Latn,32,28,0.875,4.949747468305833,4.40625,0.78125,25,0.6785714285714286,0.03571428571428571,1,0,0.03125,0.8709677419354839,4.849343154722923,31,950.0,10.0
DHARMA_INSIDENKPucangan.xml,Charter of Pucangan (1041-11-6),kaw-Latn,1758,1218,0.6928327645051194,29.049445901208433,5.608077360637088,0.5841865756541524,1027,0.5952380952380952,0.022988505747126436,28,4,0.011945392491467578,0.694300518134715,28.93659318009752,1737,1041.0,11.0
DHARMA_INSIDENKPuhawangGlis.xml,Puhawang Glis (749 Śaka),omy-Latn,76,64,0.8421052631578947,7.341303483857976,4.328947368421052,0.7368421052631579,56,0.5,0.140625,9,1,0.09210526315789473,0.8260869565217391,6.861993625888845,69,827.0,9.0
DHARMA_INSIDENKRaKidanI.xml,Ra Kidan I (750-800 Śaka),kaw-Latn,107,84,0.7850467289719626,8.120586507983573,4.5327102803738315,0.6635514018691588,71,0.4523809523809524,0.08333333333333333,7,2,0.04672897196261682,0.7745098039215687,7.822165589515728,102,878.0,9.0
DHARMA_INSIDENKRabvan.xml,"Rabvan (827 Śaka, 906-02-03)",unknown,26,26,1.0,5.099019513592785,5.3076923076923075,1.0,26,0.6153846153846154,0.2692307692307692,7,0,0.19230769230769232,1.0,4.58257569495584,21,906.0,10.0
DHARMA_INSIDENKRameswarapura.xml,Rameswarapura charter (1197 Śaka),kaw-Latn,1713,891,0.5201401050788091,21.527768895666338,5.1231757151196735,0.4197314652656159,719,0.36363636363636365,0.03254769921436588,29,7,0.012259194395796848,0.5159574468085106,21.223356262943657,1692,1275.0,13.0
DHARMA_INSIDENKRampal.xml,Rampal (ca. 875 CE),kaw-Latn,325,186,0.5723076923076923,10.317423649789262,4.366153846153846,0.4584615384615385,149,0.3064516129032258,0.03763440860215054,7,1,0.015384615384615385,0.565625,10.118207598186547,320,875.0,9.0
DHARMA_INSIDENKRukam.xml,Charter of Rukam (829 Śaka),kaw-Latn,1409,732,0.5195173882185947,19.500941725363198,5.186657203690561,0.4201561391057488,592,0.38114754098360654,0.025956284153005466,19,8,0.0099361249112846,0.5168458781362008,19.304037871290056,1395,907.0,10.0
DHARMA_INSIDENKRumwigaI.xml,"Rumwiga I (826 Śaka, 904-12-28)",unknown,448,237,0.5290178571428571,11.197197512898356,4.8125,0.40625,182,0.350210970464135,0.046413502109704644,11,5,0.011160714285714286,0.5237020316027088,11.022652644977454,443,904.0,10.0
DHARMA_INSIDENKRumwigaII.xml,"Rumwiga II (827 Śaka, 905-07-05)",unknown,484,275,0.5681818181818182,12.5,5.012396694214876,0.44421487603305787,215,0.37454545454545457,0.05454545454545454,15,3,0.01652892561983471,0.5609243697478992,12.237924935326621,476,905.0,10.0
DHARMA_INSIDENKSalingsinganII.xml,Donation Record of Salingsingan II (802 Śaka) and Kikil Batu Addendum (827 Śaka),kaw-Latn,617,321,0.520259319286872,12.922973399767017,4.656401944894651,0.34846029173419774,215,0.35202492211838005,0.037383177570093455,12,4,0.022690437601296597,0.5207296849087893,12.787068509293281,603,880.0,9.0
DHARMA_INSIDENKSamalagi.xml,"Samalagi ([824 Ś], 902-10-29)",unknown,362,238,0.6574585635359116,12.509002283217754,5.071823204419889,0.5165745856353591,187,0.31512605042016806,0.029411764705882353,7,5,0.0027624309392265192,0.6565096952908587,12.473684210526315,361,902.0,10.0
DHARMA_INSIDENKSangHyangTapak.xml,Sang Hyang Tapak Charter of Jayabhūpati (952 Śaka),kaw-Latn,297,230,0.7744107744107744,13.345953623270168,5.205387205387205,0.6632996632996633,197,0.3782608695652174,0.043478260869565216,10,2,0.030303030303030304,0.7708333333333334,13.08147545195113,288,1030.0,11.0
