lat,lon,burial_all_cm,burial_classical_cm,burial_pre_inscription_cm,nearest_volcano,dist_nearest_km
-7.35,113.9,9.7,0.0,0.0,Ijen,87.3
-7.35,113.95,8.5,0.0,0.0,Ijen,85.0
-7.35,114.0,7.5,0.0,0.0,Ijen,83.1
-7.35,114.05,6.6,0.0,0.0,Ijen,81.5
-7.35,114.1,5.8,0.0,0.0,Ijen,80.3
-7.35,114.15,5.1,0.0,0.0,Ijen,79.4
-7.35,114.2,4.5,0.0,0.0,Ijen,78.9
-7.35,114.25,4.0,0.0,0.0,Ijen,78.7
-7.35,114.3,3.5,0.0,0.0,Ijen,79.0
-7.35,114.35,3.1,0.0,0.0,Ijen,79.6
-7.35,114.4,2.7,0.0,0.0,Ijen,80.6
-7.35,114.45,2.3,0.0,0.0,Ijen,82.0
-7.35,114.5,2.1,0.0,0.0,Ijen,83.7
-7.35,114.55,1.8,0.0,0.0,Ijen,85.7
-7.35,114.6,1.6,0.0,0.0,Ijen,88.1
-7.35,114.65,1.4,0.0,0.0,Ijen,90.7
-7.35,114.7,1.3,0.0,0.0,Ijen,93.5
-7.35,114.75,1.1,0.0,0.0,Ijen,96.6
-7.3,110.5,4.8,0.0,0.0,Kelud,211.2
-7.3,110.55,5.4,0.0,0.0,Kelud,206.0
-7.3,110.6,6.1,0.0,0.0,Kelud,200.9
-7.3,110.65,6.9,0.0,0.0,Kelud,195.7
-7.3,110.7,7.8,0.0,0.0,Kelud,190.6
-7.3,110.75,8.7,0.0,0.0,Kelud,185.5
-7.3,110.8,9.9,0.0,0.0,Kelud,180.4
-7.3,110.85,11.1,0.0,0.0,Kelud,175.3
-7.3,110.9,12.5,0.0,0.0,Kelud,170.3
-7.3,110.95,14.1,0.0,0.0,Kelud,165.3
-7.3,111.0,16.0,0.0,0.0,Kelud,160.3
-7.3,111.05,18.0,0.0,0.0,Kelud,155.3
-7.3,111.1,20.3,0.0,0.0,Kelud,150.4
-7.3,111.15,22.8,0.0,0.0,Kelud,145.6
-7.3,111.2,25.7,0.0,0.0,Kelud,140.8
-7.3,111.25,29.0,0.0,0.0,Kelud,136.0
-7.3,111.3,32.6,0.0,0.0,Kelud,131.3
-7.3,111.35,36.7,0.0,0.0,Kelud,126.7
-7.3,111.4,41.2,0.0,0.0,Kelud,122.2
-7.3,111.45,46.2,0.0,0.0,Kelud,117.7
-7.3,111.5,51.8,0.0,0.0,Kelud,113.3
-7.3,111.55,58.0,0.0,0.0,Kelud,109.0
-7.3,111.6,64.8,0.0,0.0,Kelud,104.9
-7.3,111.65,72.3,0.1,0.0,Kelud,100.8
-7.3,111.7,80.4,0.2,0.0,Kelud,96.9
-7.3,111.75,89.1,0.2,0.0,Kelud,93.2
-7.3,111.8,98.3,0.3,0.0,Kelud,89.7
-7.3,111.85,107.9,0.4,0.0,Kelud,86.3
-7.3,111.9,117.8,0.5,0.0,Kelud,83.2
-7.3,111.95,127.9,0.7,0.0,Kelud,80.4
-7.3,112.0,137.7,0.8,0.0,Kelud,77.8
-7.3,112.05,147.0,1.0,0.0,Arjuno-Welirang,75.0
-7.3,112.1,155.6,1.2,0.0,Arjuno-Welirang,70.8
-7.3,112.15,162.9,1.3,0.0,Arjuno-Welirang,66.9
-7.3,112.2,168.6,1.5,0.0,Arjuno-Welirang,63.1
-7.3,112.25,172.6,1.6,0.0,Arjuno-Welirang,59.7
-7.3,112.3,174.5,1.6,0.0,Arjuno-Welirang,56.5
-7.3,112.35,174.2,1.6,0.0,Arjuno-Welirang,53.8
-7.3,112.4,171.8,1.5,0.0,Arjuno-Welirang,51.5
-7.3,112.45,167.5,1.4,0.0,Arjuno-Welirang,49.7
-7.3,112.5,161.5,1.2,0.0,Arjuno-Welirang,48.4
-7.3,112.55,154.2,1.1,0.0,Arjuno-Welirang,47.8
-7.3,112.6,145.9,0.9,0.1,Arjuno-Welirang,47.8
-7.3,112.65,137.0,0.7,0.1,Arjuno-Welirang,48.4
-7.3,112.7,127.7,0.6,0.1,Arjuno-Welirang,49.7
-7.3,112.75,118.3,0.4,0.1,Arjuno-Welirang,51.5
-7.3,112.8,109.0,0.3,0.1,Arjuno-Welirang,53.8
-7.3,112.85,100.1,0.3,0.1,Arjuno-Welirang,56.5
-7.3,112.9,91.4,0.2,0.1,Arjuno-Welirang,59.7
-7.3,112.95,83.3,0.1,0.1,Arjuno-Welirang,63.1
-7.3,113.0,75.4,0.0,0.1,Arjuno-Welirang,66.9
-7.3,113.05,68.3,0.0,0.1,Arjuno-Welirang,70.8
-7.3,113.1,61.6,0.0,0.1,Bromo,73.3
-7.3,113.15,55.4,0.0,0.1,Bromo,74.7
-7.3,113.2,49.7,0.0,0.1,Bromo,76.5
-7.3,113.25,44.5,0.0,0.1,Lamongan,76.0
-7.3,113.3,39.7,0.0,0.1,Lamongan,75.4
-7.3,113.35,35.4,0.0,0.0,Lamongan,75.3
-7.3,113.4,31.4,0.0,0.0,Lamongan,75.5
-7.3,113.45,27.9,0.0,0.0,Lamongan,76.2
-7.3,113.5,24.8,0.0,0.0,Lamongan,77.2
-7.3,113.55,21.9,0.0,0.0,Lamongan,78.7
-7.3,113.6,19.4,0.0,0.0,Lamongan,80.4
-7.3,113.65,17.1,0.0,0.0,Lamongan,82.5
-7.3,113.7,15.1,0.0,0.0,Lamongan,84.9
-7.3,113.75,13.3,0.0,0.0,Lamongan,87.6
-7.3,113.8,11.8,0.0,0.0,Lamongan,90.6
-7.3,113.85,10.4,0.0,0.0,Lamongan,93.7
-7.3,113.9,9.2,0.0,0.0,Ijen,92.3
-7.3,113.95,8.1,0.0,0.0,Ijen,90.2
-7.3,114.0,7.1,0.0,0.0,Ijen,88.4
-7.3,114.05,6.3,0.0,0.0,Ijen,86.9
-7.3,114.1,5.5,0.0,0.0,Ijen,85.7
-7.3,114.15,4.9,0.0,0.0,Ijen,84.9
-7.3,114.2,4.3,0.0,0.0,Ijen,84.4
-7.3,114.25,3.8,0.0,0.0,Ijen,84.3
-7.3,114.3,3.3,0.0,0.0,Ijen,84.5
-7.3,114.35,3.0,0.0,0.0,Ijen,85.1
-7.3,114.4,2.5,0.0,0.0,Ijen,86.1
-7.3,114.45,2.2,0.0,0.0,Ijen,87.3
-7.3,114.5,2.0,0.0,0.0,Ijen,89.0
-7.3,114.55,1.8,0.0,0.0,Ijen,90.9
-7.3,114.6,1.6,0.0,0.0,Ijen,93.1
-7.3,114.65,1.4,0.0,0.0,Ijen,95.5
-7.3,114.7,1.2,0.0,0.0,Ijen,98.2
-7.3,114.75,1.1,0.0,0.0,Ijen,101.2
-7.25,110.5,4.6,0.0,0.0,Kelud,213.1
-7.25,110.55,5.2,0.0,0.0,Kelud,208.0
-7.25,110.6,5.8,0.0,0.0,Kelud,202.9
-7.25,110.65,6.6,0.0,0.0,Kelud,197.8
-7.25,110.7,7.4,0.0,0.0,Kelud,192.7
-7.25,110.75,8.3,0.0,0.0,Kelud,187.6
-7.25,110.8,9.3,0.0,0.0,Kelud,182.6
-7.25,110.85,10.5,0.0,0.0,Kelud,177.6
-7.25,110.9,11.8,0.0,0.0,Kelud,172.6
-7.25,110.95,13.3,0.0,0.0,Kelud,167.7
-7.25,111.0,15.0,0.0,0.0,Kelud,162.8
-7.25,111.05,16.9,0.0,0.0,Kelud,157.9
-7.25,111.1,19.0,0.0,0.0,Kelud,153.1
-7.25,111.15,21.3,0.0,0.0,Kelud,148.4
-7.25,111.2,24.0,0.0,0.0,Kelud,143.6
-7.25,111.25,26.9,0.0,0.0,Kelud,139.0
-7.25,111.3,30.2,0.0,0.0,Kelud,134.4
-7.25,111.35,33.8,0.0,0.0,Kelud,129.9
-7.25,111.4,37.9,0.0,0.0,Kelud,125.4
-7.25,111.45,42.4,0.0,0.0,Kelud,121.1
-7.25,111.5,47.3,0.0,0.0,Kelud,116.8
-7.25,111.55,52.7,0.0,0.0,Kelud,112.7
-7.25,111.6,58.6,0.0,0.0,Kelud,108.7
-7.25,111.65,65.0,0.0,0.0,Kelud,104.8
-7.25,111.7,72.0,0.1,0.0,Kelud,101.0
-7.25,111.75,79.3,0.2,0.0,Kelud,97.5
-7.25,111.8,87.0,0.2,0.0,Kelud,94.1
-7.25,111.85,95.0,0.3,0.0,Kelud,90.9
-7.25,111.9,103.2,0.4,0.0,Kelud,88.0
-7.25,111.95,111.3,0.5,0.0,Kelud,85.3
-7.25,112.0,119.2,0.6,0.0,Arjuno-Welirang,82.8
-7.25,112.05,126.7,0.7,0.0,Arjuno-Welirang,78.7
-7.25,112.1,133.4,0.8,0.0,Arjuno-Welirang,74.7
-7.25,112.15,139.2,0.9,0.0,Arjuno-Welirang,70.9
-7.25,112.2,143.7,0.9,0.0,Arjuno-Welirang,67.4
-7.25,112.25,146.7,1.0,0.0,Arjuno-Welirang,64.2
-7.25,112.3,148.2,1.0,0.0,Arjuno-Welirang,61.3
-7.25,112.35,148.0,1.0,0.0,Arjuno-Welirang,58.8
-7.25,112.4,146.2,1.0,0.0,Arjuno-Welirang,56.6
-7.25,112.45,142.8,0.9,0.0,Arjuno-Welirang,55.0
-7.25,112.5,138.2,0.8,0.0,Arjuno-Welirang,53.9
-7.25,112.55,132.4,0.7,0.0,Arjuno-Welirang,53.3
-7.25,112.6,125.8,0.6,0.0,Arjuno-Welirang,53.3
-7.25,112.65,118.6,0.5,0.0,Arjuno-Welirang,53.9
-7.25,112.7,111.0,0.4,0.1,Arjuno-Welirang,55.0
-7.25,112.75,103.3,0.3,0.1,Arjuno-Welirang,56.6
-7.25,112.8,95.6,0.2,0.1,Arjuno-Welirang,58.8
-7.25,112.85,88.1,0.2,0.1,Arjuno-Welirang,61.3
-7.25,112.9,80.8,0.1,0.1,Arjuno-Welirang,64.2
-7.25,112.95,73.7,0.0,0.1,Arjuno-Welirang,67.4
-7.25,113.0,67.1,0.0,0.1,Arjuno-Welirang,70.9
-7.25,113.05,60.9,0.0,0.1,Arjuno-Welirang,74.7
-7.25,113.1,55.2,0.0,0.1,Arjuno-Welirang,78.7
-7.25,113.15,49.8,0.0,0.1,Bromo,80.0
-7.25,113.2,44.8,0.0,0.1,Bromo,81.7
-7.25,113.25,40.2,0.0,0.0,Lamongan,81.5
-7.25,113.3,36.0,0.0,0.0,Lamongan,81.0
-7.25,113.35,32.2,0.0,0.0,Lamongan,80.8
-7.25,113.4,28.7,0.0,0.0,Lamongan,81.1
-7.25,113.45,25.6,0.0,0.0,Lamongan,81.7
-7.25,113.5,22.8,0.0,0.0,Lamongan,82.7
-7.25,113.55,20.2,0.0,0.0,Lamongan,84.0
-7.25,113.6,17.9,0.0,0.0,Lamongan,85.7
-7.25,113.65,15.9,0.0,0.0,Lamongan,87.6
-7.25,113.7,14.1,0.0,0.0,Lamongan,89.9
-7.25,113.75,12.5,0.0,0.0,Lamongan,92.5
-7.25,113.8,11.0,0.0,0.0,Lamongan,95.2
-7.25,113.85,9.7,0.0,0.0,Lamongan,98.3
-7.25,113.9,8.6,0.0,0.0,Ijen,97.4
-7.25,113.95,7.6,0.0,0.0,Ijen,95.4
-7.25,114.0,6.7,0.0,0.0,Ijen,93.7
-7.25,114.05,5.9,0.0,0.0,Ijen,92.3
-7.25,114.1,5.2,0.0,0.0,Ijen,91.2
-7.25,114.15,4.6,0.0,0.0,Ijen,90.4
-7.25,114.2,4.1,0.0,0.0,Ijen,90.0
-7.25,114.25,3.6,0.0,0.0,Ijen,89.8
-7.25,114.3,3.2,0.0,0.0,Ijen,90.1
-7.25,114.35,2.8,0.0,0.0,Ijen,90.6
-7.25,114.4,2.4,0.0,0.0,Ijen,91.5
-7.25,114.45,2.2,0.0,0.0,Ijen,92.7
-7.25,114.5,1.9,0.0,0.0,Ijen,94.2
-7.25,114.55,1.7,0.0,0.0,Ijen,96.0
-7.25,114.6,1.5,0.0,0.0,Ijen,98.1
-7.25,114.65,1.3,0.0,0.0,Ijen,100.5
-7.25,114.7,1.2,0.0,0.0,Ijen,103.1
-7.25,114.75,1.0,0.0,0.0,Ijen,105.9
-7.2,110.5,4.4,0.0,0.0,Kelud,215.2
-7.2,110.55,4.9,0.0,0.0,Kelud,210.1
-7.2,110.6,5.5,0.0,0.0,Kelud,205.0
-7.2,110.65,6.2,0.0,0.0,Kelud,200.0
-7.2,110.7,7.0,0.0,0.0,Kelud,194.9
-7.2,110.75,7.9,0.0,0.0,Kelud,189.9
-7.2,110.8,8.8,0.0,0.0,Kelud,185.0
-7.2,110.85,9.9,0.0,0.0,Kelud,180.0
-7.2,110.9,11.2,0.0,0.0,Kelud,175.1
-7.2,110.95,12.5,0.0,0.0,Kelud,170.3
-7.2,111.0,14.1,0.0,0.0,Kelud,165.5
-7.2,111.05,15.8,0.0,0.0,Kelud,160.7
-7.2,111.1,17.7,0.0,0.0,Kelud,155.9
-7.2,111.15,19.9,0.0,0.0,Kelud,151.3
-7.2,111.2,22.2,0.0,0.0,Kelud,146.6
-7.2,111.25,24.9,0.0,0.0,Kelud,142.1
-7.2,111.3,27.9,0.0,0.0,Kelud,137.6
-7.2,111.35,31.1,0.0,0.0,Kelud,133.2
-7.2,111.4,34.7,0.0,0.0,Kelud,128.9
-7.2,111.45,38.7,0.0,0.0,Kelud,124.6
-7.2,111.5,43.0,0.0,0.0,Kelud,120.5
-7.2,111.55,47.7,0.0,0.0,Kelud,116.5
-7.2,111.6,52.8,0.0,0.0,Kelud,112.6
-7.2,111.65,58.3,0.0,0.0,Kelud,108.9
-7.2,111.7,64.1,0.0,0.0,Kelud,105.3
-7.2,111.75,70.4,0.1,0.0,Kelud,101.8
-7.2,111.8,76.9,0.1,0.0,Kelud,98.6
-7.2,111.85,83.5,0.2,0.0,Kelud,95.6
-7.2,111.9,90.3,0.2,0.0,Kelud,92.8
-7.2,111.95,96.9,0.3,0.0,Kelud,90.3
-7.2,112.0,103.3,0.4,0.0,Arjuno-Welirang,86.5
-7.2,112.05,109.3,0.4,0.0,Arjuno-Welirang,82.5
-7.2,112.1,114.6,0.5,0.0,Arjuno-Welirang,78.8
-7.2,112.15,119.2,0.5,0.0,Arjuno-Welirang,75.2
-7.2,112.2,122.7,0.6,0.0,Arjuno-Welirang,71.9
-7.2,112.25,125.1,0.6,0.0,Arjuno-Welirang,68.9
-7.2,112.3,126.2,0.6,0.0,Arjuno-Welirang,66.2
-7.2,112.35,126.1,0.6,0.0,Arjuno-Welirang,63.8
-7.2,112.4,124.6,0.6,0.0,Arjuno-Welirang,61.9
-7.2,112.45,122.1,0.6,0.0,Arjuno-Welirang,60.4
-7.2,112.5,118.4,0.5,0.0,Arjuno-Welirang,59.4
-7.2,112.55,113.8,0.4,0.0,Arjuno-Welirang,58.9
-7.2,112.6,108.5,0.4,0.0,Arjuno-Welirang,58.9
-7.2,112.65,102.7,0.3,0.0,Arjuno-Welirang,59.4
-7.2,112.7,96.5,0.3,0.0,Arjuno-Welirang,60.4
-7.2,112.75,90.1,0.2,0.0,Arjuno-Welirang,61.9
-7.2,112.8,83.8,0.2,0.0,Arjuno-Welirang,63.8
-7.2,112.85,77.5,0.1,0.0,Arjuno-Welirang,66.2
-7.2,112.9,71.2,0.0,0.1,Arjuno-Welirang,68.9
-7.2,112.95,65.3,0.0,0.1,Arjuno-Welirang,71.9
-7.2,113.0,59.7,0.0,0.1,Arjuno-Welirang,75.2
-7.2,113.05,54.4,0.0,0.0,Arjuno-Welirang,78.8
-7.2,113.1,49.4,0.0,0.0,Arjuno-Welirang,82.5
-7.2,113.15,44.7,0.0,0.0,Bromo,85.4
-7.2,113.2,40.4,0.0,0.0,Bromo,87.0
-7.2,113.25,36.4,0.0,0.0,Lamongan,87.0
-7.2,113.3,32.7,0.0,0.0,Lamongan,86.5
-7.2,113.35,29.3,0.0,0.0,Lamongan,86.4
-7.2,113.4,26.2,0.0,0.0,Lamongan,86.6
-7.2,113.45,23.4,0.0,0.0,Lamongan,87.2
-7.2,113.5,20.9,0.0,0.0,Lamongan,88.1
-7.2,113.55,18.6,0.0,0.0,Lamongan,89.4
-7.2,113.6,16.6,0.0,0.0,Lamongan,90.9
-7.2,113.65,14.7,0.0,0.0,Lamongan,92.8
-7.2,113.7,13.1,0.0,0.0,Lamongan,94.9
-7.2,113.75,11.6,0.0,0.0,Lamongan,97.4
-7.2,113.8,10.3,0.0,0.0,Lamongan,100.0
-7.2,113.85,9.1,0.0,0.0,Lamongan,102.9
-7.2,113.9,8.1,0.0,0.0,Ijen,102.6
-7.2,113.95,7.2,0.0,0.0,Ijen,100.7
-7.2,114.0,6.3,0.0,0.0,Ijen,99.1
-7.2,114.05,5.6,0.0,0.0,Ijen,97.7
-7.2,114.1,5.0,0.0,0.0,Ijen,96.7
-7.2,114.15,4.4,0.0,0.0,Ijen,95.9
-7.2,114.2,3.9,0.0,0.0,Ijen,95.5
-7.2,114.25,3.4,0.0,0.0,Ijen,95.4
-7.2,114.3,3.0,0.0,0.0,Ijen,95.6
-7.2,114.35,2.7,0.0,0.0,Ijen,96.1
-7.2,114.4,2.3,0.0,0.0,Ijen,97.0
-7.2,114.45,2.1,0.0,0.0,Ijen,98.1
-7.2,114.5,1.8,0.0,0.0,Ijen,99.6
-7.2,114.55,1.6,0.0,0.0,Ijen,101.3
-7.2,114.6,1.4,0.0,0.0,Ijen,103.2
-7.2,114.65,1.3,0.0,0.0,Ijen,105.5
-7.2,114.7,1.1,0.0,0.0,Ijen,107.9
-7.2,114.75,1.0,0.0,0.0,Ijen,110.6
