lat,lon,sed_rate_mm_yr,depth_400ce_m,depth_200bce_m,depth_1000bce_m
-7.79999999999999,111.24999999999993,1.17,1.9,2.6,3.5
-7.79999999999999,111.29999999999993,1.07,1.7,2.4,3.2
-7.79999999999999,111.34999999999992,0.95,1.5,2.1,2.9
-7.79999999999999,111.39999999999992,0.85,1.4,1.9,2.6
-7.79999999999999,111.44999999999992,0.76,1.2,1.7,2.3
-7.79999999999999,111.49999999999991,0.69,1.1,1.5,2.1
-7.79999999999999,111.54999999999991,0.65,1.1,1.4,2.0
-7.79999999999999,111.59999999999991,0.62,1.0,1.4,1.9
-7.79999999999999,111.6499999999999,0.6,1.0,1.3,1.8
-7.79999999999999,111.6999999999999,0.59,1.0,1.3,1.8
-7.79999999999999,111.7499999999999,0.6,1.0,1.3,1.8
-7.79999999999999,111.7999999999999,0.61,1.0,1.4,1.9
-7.79999999999999,111.8499999999999,0.65,1.1,1.4,2.0
-7.79999999999999,111.89999999999989,0.7,1.1,1.6,2.1
-7.79999999999999,111.94999999999989,0.77,1.3,1.7,2.3
-7.79999999999999,111.99999999999989,0.88,1.4,2.0,2.7
-7.79999999999999,112.04999999999988,1.03,1.7,2.3,3.1
-7.79999999999999,112.09999999999988,1.24,2.0,2.8,3.8
-7.79999999999999,112.14999999999988,1.52,2.5,3.4,4.6
-7.79999999999999,112.19999999999987,1.86,3.0,4.1,5.6
-7.79999999999999,112.24999999999987,2.23,3.6,5.0,6.8
-7.79999999999999,112.29999999999987,2.57,4.2,5.7,7.8
-7.79999999999999,112.34999999999987,2.82,4.6,6.3,8.5
-7.79999999999999,112.39999999999986,3.04,4.9,6.8,9.2
-7.79999999999999,112.44999999999986,3.35,5.4,7.5,10.1
-7.79999999999999,112.49999999999986,3.81,6.2,8.5,11.5
-7.79999999999999,112.54999999999986,4.3,7.0,9.6,13.0
-7.79999999999999,112.59999999999985,4.41,7.2,9.8,13.3
-7.79999999999999,112.64999999999985,4.03,6.5,9.0,12.2
-7.79999999999999,112.69999999999985,3.54,5.8,7.9,10.7
-7.79999999999999,112.74999999999984,3.13,5.1,7.0,9.5
-7.79999999999999,112.79999999999984,2.87,4.7,6.4,8.7
-7.79999999999999,112.84999999999984,2.71,4.4,6.0,8.2
-7.79999999999999,112.89999999999984,2.61,4.2,5.8,7.9
-7.79999999999999,112.94999999999983,2.47,4.0,5.5,7.5
-7.79999999999999,112.99999999999983,2.23,3.6,5.0,6.8
-7.79999999999999,113.04999999999983,1.92,3.1,4.3,5.8
-7.79999999999999,113.09999999999982,1.62,2.6,3.6,4.9
-7.79999999999999,113.14999999999982,1.35,2.2,3.0,4.1
-7.79999999999999,113.19999999999982,1.13,1.8,2.5,3.4
-7.79999999999999,113.24999999999982,0.96,1.6,2.1,2.9
-7.79999999999999,113.29999999999981,0.84,1.4,1.9,2.5
-7.79999999999999,113.34999999999981,0.75,1.2,1.7,2.3
-7.79999999999999,113.3999999999998,0.68,1.1,1.5,2.1
-7.79999999999999,113.4499999999998,0.64,1.0,1.4,1.9
-7.79999999999999,113.4999999999998,0.61,1.0,1.4,1.8
-7.79999999999999,113.5499999999998,0.6,1.0,1.3,1.8
-7.79999999999999,113.5999999999998,0.59,1.0,1.3,1.8
-7.79999999999999,113.64999999999979,0.59,1.0,1.3,1.8
-7.79999999999999,113.69999999999979,0.61,1.0,1.4,1.8
-7.79999999999999,113.74999999999979,0.63,1.0,1.4,1.9
-7.79999999999999,113.79999999999978,0.66,1.1,1.5,2.0
-7.79999999999999,113.84999999999978,0.7,1.1,1.6,2.1
-7.79999999999999,113.89999999999978,0.74,1.2,1.6,2.2
-7.79999999999999,113.94999999999978,0.79,1.3,1.8,2.4
-7.79999999999999,113.99999999999977,0.83,1.4,1.9,2.5
-7.79999999999999,114.04999999999977,0.87,1.4,1.9,2.6
-7.79999999999999,114.09999999999977,0.91,1.5,2.0,2.7
-7.79999999999999,114.14999999999976,0.93,1.5,2.1,2.8
-7.79999999999999,114.19999999999976,0.93,1.5,2.1,2.8
-7.79999999999999,114.24999999999976,0.91,1.5,2.0,2.8
-7.79999999999999,114.29999999999976,0.87,1.4,1.9,2.6
-7.79999999999999,114.34999999999975,0.82,1.3,1.8,2.5
-7.79999999999999,114.39999999999975,0.77,1.2,1.7,2.3
-7.79999999999999,114.44999999999975,0.71,1.2,1.6,2.2
-7.749999999999989,110.0,0.8,1.3,1.8,2.4
-7.749999999999989,110.05,0.85,1.4,1.9,2.6
-7.749999999999989,110.1,0.91,1.5,2.0,2.7
-7.749999999999989,110.14999999999999,0.99,1.6,2.2,3.0
-7.749999999999989,110.19999999999999,1.09,1.8,2.4,3.3
-7.749999999999989,110.24999999999999,1.21,2.0,2.7,3.7
-7.749999999999989,110.29999999999998,1.35,2.2,3.0,4.1
-7.749999999999989,110.34999999999998,1.49,2.4,3.3,4.5
-7.749999999999989,110.39999999999998,1.58,2.6,3.5,4.8
-7.749999999999989,110.44999999999997,1.6,2.6,3.6,4.9
-7.749999999999989,110.49999999999997,1.54,2.5,3.4,4.6
-7.749999999999989,110.54999999999997,1.41,2.3,3.1,4.3
-7.749999999999989,110.59999999999997,1.25,2.0,2.8,3.8
-7.749999999999989,110.64999999999996,1.11,1.8,2.5,3.4
-7.749999999999989,110.69999999999996,0.99,1.6,2.2,3.0
-7.749999999999989,110.74999999999996,0.91,1.5,2.0,2.7
-7.749999999999989,110.79999999999995,0.86,1.4,1.9,2.6
-7.749999999999989,110.84999999999995,0.84,1.4,1.9,2.5
-7.749999999999989,110.89999999999995,0.87,1.4,1.9,2.6
-7.749999999999989,110.94999999999995,0.93,1.5,2.1,2.8
-7.749999999999989,110.99999999999994,1.04,1.7,2.3,3.1
-7.749999999999989,111.04999999999994,1.18,1.9,2.6,3.6
-7.749999999999989,111.09999999999994,1.35,2.2,3.0,4.1
-7.749999999999989,111.14999999999993,1.5,2.4,3.3,4.5
-7.749999999999989,111.19999999999993,1.54,2.5,3.4,4.7
-7.749999999999989,111.24999999999993,1.44,2.3,3.2,4.4
-7.749999999999989,111.29999999999993,1.26,2.0,2.8,3.8
-7.749999999999989,111.34999999999992,1.08,1.8,2.4,3.3
-7.749999999999989,111.39999999999992,0.93,1.5,2.1,2.8
-7.749999999999989,111.44999999999992,0.81,1.3,1.8,2.5
-7.749999999999989,111.49999999999991,0.73,1.2,1.6,2.2
-7.749999999999989,111.54999999999991,0.67,1.1,1.5,2.0
-7.749999999999989,111.59999999999991,0.63,1.0,1.4,1.9
-7.749999999999989,111.6499999999999,0.6,1.0,1.3,1.8
-7.749999999999989,111.6999999999999,0.59,1.0,1.3,1.8
-7.749999999999989,111.7499999999999,0.6,1.0,1.3,1.8
-7.749999999999989,111.7999999999999,0.61,1.0,1.4,1.8
-7.749999999999989,111.8499999999999,0.64,1.0,1.4,1.9
-7.749999999999989,111.89999999999989,0.68,1.1,1.5,2.1
-7.749999999999989,111.94999999999989,0.75,1.2,1.7,2.3
-7.749999999999989,111.99999999999989,0.84,1.4,1.9,2.5
-7.749999999999989,112.04999999999988,0.97,1.6,2.2,2.9
-7.749999999999989,112.09999999999988,1.14,1.9,2.5,3.5
-7.749999999999989,112.14999999999988,1.36,2.2,3.0,4.1
-7.749999999999989,112.19999999999987,1.62,2.6,3.6,4.9
-7.749999999999989,112.24999999999987,1.91,3.1,4.3,5.8
-7.749999999999989,112.29999999999987,2.22,3.6,4.9,6.7
-7.749999999999989,112.34999999999987,2.53,4.1,5.6,7.7
-7.749999999999989,112.39999999999986,2.91,4.7,6.5,8.8
-7.749999999999989,112.44999999999986,3.44,5.6,7.7,10.4
-7.749999999999989,112.49999999999986,4.22,6.9,9.4,12.8
-7.749999999999989,112.54999999999986,5.28,8.6,11.7,16.0
-7.749999999999989,112.59999999999985,5.6,9.1,12.5,16.9
-7.749999999999989,112.64999999999985,4.72,7.7,10.5,14.3
-7.749999999999989,112.69999999999985,3.92,6.4,8.7,11.8
-7.749999999999989,112.74999999999984,3.28,5.3,7.3,9.9
-7.749999999999989,112.79999999999984,2.81,4.6,6.3,8.5
-7.749999999999989,112.84999999999984,2.5,4.1,5.6,7.6
-7.749999999999989,112.89999999999984,2.27,3.7,5.1,6.9
-7.749999999999989,112.94999999999983,2.07,3.4,4.6,6.3
-7.749999999999989,112.99999999999983,1.85,3.0,4.1,5.6
-7.749999999999989,113.04999999999983,1.62,2.6,3.6,4.9
-7.749999999999989,113.09999999999982,1.39,2.3,3.1,4.2
-7.749999999999989,113.14999999999982,1.19,1.9,2.7,3.6
-7.749999999999989,113.19999999999982,1.02,1.7,2.3,3.1
-7.749999999999989,113.24999999999982,0.89,1.5,2.0,2.7
-7.749999999999989,113.29999999999981,0.79,1.3,1.8,2.4
-7.749999999999989,113.34999999999981,0.71,1.2,1.6,2.2
-7.749999999999989,113.3999999999998,0.66,1.1,1.5,2.0
-7.749999999999989,113.4499999999998,0.62,1.0,1.4,1.9
-7.749999999999989,113.4999999999998,0.6,1.0,1.3,1.8
-7.749999999999989,113.5499999999998,0.58,0.9,1.3,1.8
-7.749999999999989,113.5999999999998,0.58,0.9,1.3,1.7
-7.749999999999989,113.64999999999979,0.58,0.9,1.3,1.8
-7.749999999999989,113.69999999999979,0.59,1.0,1.3,1.8
-7.749999999999989,113.74999999999979,0.6,1.0,1.3,1.8
-7.749999999999989,113.79999999999978,0.62,1.0,1.4,1.9
-7.749999999999989,113.84999999999978,0.65,1.1,1.4,2.0
-7.749999999999989,113.89999999999978,0.68,1.1,1.5,2.1
-7.749999999999989,113.94999999999978,0.71,1.2,1.6,2.1
-7.749999999999989,113.99999999999977,0.74,1.2,1.6,2.2
-7.749999999999989,114.04999999999977,0.77,1.2,1.7,2.3
-7.749999999999989,114.09999999999977,0.79,1.3,1.8,2.4
-7.749999999999989,114.14999999999976,0.8,1.3,1.8,2.4
-7.749999999999989,114.19999999999976,0.8,1.3,1.8,2.4
-7.749999999999989,114.24999999999976,0.79,1.3,1.8,2.4
-7.749999999999989,114.29999999999976,0.76,1.2,1.7,2.3
-7.749999999999989,114.34999999999975,0.73,1.2,1.6,2.2
-7.749999999999989,114.39999999999975,0.7,1.1,1.5,2.1
-7.749999999999989,114.44999999999975,0.66,1.1,1.5,2.0
-7.699999999999989,110.0,0.89,1.4,2.0,2.7
-7.699999999999989,110.05,0.95,1.5,2.1,2.9
-7.699999999999989,110.1,1.02,1.7,2.3,3.1
-7.699999999999989,110.14999999999999,1.12,1.8,2.5,3.4
-7.699999999999989,110.19999999999999,1.25,2.0,2.8,3.8
-7.699999999999989,110.24999999999999,1.43,2.3,3.2,4.3
-7.699999999999989,110.29999999999998,1.65,2.7,3.7,5.0
-7.699999999999989,110.34999999999998,1.87,3.0,4.2,5.7
-7.699999999999989,110.39999999999998,2.05,3.3,4.6,6.2
-7.699999999999989,110.44999999999997,2.09,3.4,4.6,6.3
-7.699999999999989,110.49999999999997,1.96,3.2,4.4,5.9
-7.699999999999989,110.54999999999997,1.74,2.8,3.9,5.3
-7.699999999999989,110.59999999999997,1.49,2.4,3.3,4.5
-7.699999999999989,110.64999999999996,1.27,2.1,2.8,3.8
-7.699999999999989,110.69999999999996,1.1,1.8,2.4,3.3
-7.699999999999989,110.74999999999996,0.98,1.6,2.2,3.0
-7.699999999999989,110.79999999999995,0.91,1.5,2.0,2.8
-7.699999999999989,110.84999999999995,0.89,1.4,2.0,2.7
-7.699999999999989,110.89999999999995,0.91,1.5,2.0,2.8
-7.699999999999989,110.94999999999995,0.99,1.6,2.2,3.0
-7.699999999999989,110.99999999999994,1.13,1.8,2.5,3.4
-7.699999999999989,111.04999999999994,1.33,2.2,3.0,4.0
-7.699999999999989,111.09999999999994,1.61,2.6,3.6,4.9
-7.699999999999989,111.14999999999993,1.9,3.1,4.2,5.8
-7.699999999999989,111.19999999999993,2.0,3.3,4.4,6.0
-7.699999999999989,111.24999999999993,1.78,2.9,4.0,5.4
-7.699999999999989,111.29999999999993,1.46,2.4,3.3,4.4
-7.699999999999989,111.34999999999992,1.2,1.9,2.7,3.6
-7.699999999999989,111.39999999999992,0.99,1.6,2.2,3.0
-7.699999999999989,111.44999999999992,0.85,1.4,1.9,2.6
-7.699999999999989,111.49999999999991,0.75,1.2,1.7,2.3
-7.699999999999989,111.54999999999991,0.68,1.1,1.5,2.1
-7.699999999999989,111.59999999999991,0.63,1.0,1.4,1.9
-7.699999999999989,111.6499999999999,0.61,1.0,1.4,1.8
-7.699999999999989,111.6999999999999,0.59,1.0,1.3,1.8
-7.699999999999989,111.7499999999999,0.59,1.0,1.3,1.8
-7.699999999999989,111.7999999999999,0.6,1.0,1.3,1.8
-7.699999999999989,111.8499999999999,0.63,1.0,1.4,1.9
-7.699999999999989,111.89999999999989,0.66,1.1,1.5,2.0
-7.699999999999989,111.94999999999989,0.72,1.2,1.6,2.2
-7.699999999999989,111.99999999999989,0.8,1.3,1.8,2.4
-7.699999999999989,112.04999999999988,0.9,1.5,2.0,2.7
-7.699999999999989,112.09999999999988,1.04,1.7,2.3,3.2
-7.699999999999989,112.14999999999988,1.21,2.0,2.7,3.7
-7.699999999999989,112.19999999999987,1.43,2.3,3.2,4.3
-7.699999999999989,112.24999999999987,1.67,2.7,3.7,5.1
-7.699999999999989,112.29999999999987,1.95,3.2,4.3,5.9
-7.699999999999989,112.34999999999987,2.29,3.7,5.1,6.9
-7.699999999999989,112.39999999999986,2.74,4.5,6.1,8.3
-7.699999999999989,112.44999999999986,3.37,5.5,7.5,10.2
-7.699999999999989,112.49999999999986,4.26,6.9,9.5,12.9
-7.699999999999989,112.54999999999986,5.4,8.8,12.0,16.3
-7.699999999999989,112.59999999999985,5.86,9.5,13.1,17.7
-7.699999999999989,112.64999999999985,5.13,8.3,11.4,15.5
-7.699999999999989,112.69999999999985,4.18,6.8,9.3,12.6
-7.699999999999989,112.74999999999984,3.35,5.5,7.5,10.2
-7.699999999999989,112.79999999999984,2.75,4.5,6.1,8.3
-7.699999999999989,112.84999999999984,2.32,3.8,5.2,7.0
-7.699999999999989,112.89999999999984,2.02,3.3,4.5,6.1
-7.699999999999989,112.94999999999983,1.78,2.9,4.0,5.4
-7.699999999999989,112.99999999999983,1.58,2.6,3.5,4.8
-7.699999999999989,113.04999999999983,1.39,2.3,3.1,4.2
-7.699999999999989,113.09999999999982,1.21,2.0,2.7,3.7
-7.699999999999989,113.14999999999982,1.06,1.7,2.4,3.2
-7.699999999999989,113.19999999999982,0.93,1.5,2.1,2.8
-7.699999999999989,113.24999999999982,0.82,1.3,1.8,2.5
-7.699999999999989,113.29999999999981,0.74,1.2,1.7,2.2
-7.699999999999989,113.34999999999981,0.68,1.1,1.5,2.1
-7.699999999999989,113.3999999999998,0.64,1.0,1.4,1.9
-7.699999999999989,113.4499999999998,0.61,1.0,1.3,1.8
-7.699999999999989,113.4999999999998,0.58,0.9,1.3,1.8
-7.699999999999989,113.5499999999998,0.57,0.9,1.3,1.7
-7.699999999999989,113.5999999999998,0.56,0.9,1.3,1.7
-7.699999999999989,113.64999999999979,0.56,0.9,1.3,1.7
-7.699999999999989,113.69999999999979,0.57,0.9,1.3,1.7
-7.699999999999989,113.74999999999979,0.58,0.9,1.3,1.8
-7.699999999999989,113.79999999999978,0.59,1.0,1.3,1.8
-7.699999999999989,113.84999999999978,0.61,1.0,1.4,1.9
-7.699999999999989,113.89999999999978,0.63,1.0,1.4,1.9
-7.699999999999989,113.94999999999978,0.65,1.1,1.5,2.0
-7.699999999999989,113.99999999999977,0.67,1.1,1.5,2.0
-7.699999999999989,114.04999999999977,0.69,1.1,1.5,2.1
-7.699999999999989,114.09999999999977,0.7,1.1,1.6,2.1
-7.699999999999989,114.14999999999976,0.71,1.2,1.6,2.1
-7.699999999999989,114.19999999999976,0.71,1.2,1.6,2.1
-7.699999999999989,114.24999999999976,0.7,1.1,1.6,2.1
-7.699999999999989,114.29999999999976,0.69,1.1,1.5,2.1
-7.699999999999989,114.34999999999975,0.67,1.1,1.5,2.0
-7.699999999999989,114.39999999999975,0.64,1.0,1.4,1.9
-7.699999999999989,114.44999999999975,0.62,1.0,1.4,1.9
-7.649999999999988,110.0,1.01,1.6,2.3,3.1
-7.649999999999988,110.05,1.07,1.7,2.4,3.3
-7.649999999999988,110.1,1.15,1.9,2.6,3.5
-7.649999999999988,110.14999999999999,1.27,2.1,2.8,3.8
-7.649999999999988,110.19999999999999,1.43,2.3,3.2,4.3
-7.649999999999988,110.24999999999999,1.67,2.7,3.7,5.0
-7.649999999999988,110.29999999999998,1.98,3.2,4.4,6.0
-7.649999999999988,110.34999999999998,2.36,3.8,5.3,7.1
-7.649999999999988,110.39999999999998,2.69,4.4,6.0,8.2
-7.649999999999988,110.44999999999997,2.78,4.5,6.2,8.4
-7.649999999999988,110.49999999999997,2.54,4.1,5.7,7.7
-7.649999999999988,110.54999999999997,2.14,3.5,4.8,6.5
-7.649999999999988,110.59999999999997,1.74,2.8,3.9,5.3
-7.649999999999988,110.64999999999996,1.43,2.3,3.2,4.3
-7.649999999999988,110.69999999999996,1.2,1.9,2.7,3.6
-7.649999999999988,110.74999999999996,1.04,1.7,2.3,3.2
-7.649999999999988,110.79999999999995,0.95,1.6,2.1,2.9
-7.649999999999988,110.84999999999995,0.92,1.5,2.1,2.8
-7.649999999999988,110.89999999999995,0.95,1.5,2.1,2.9
-7.649999999999988,110.94999999999995,1.03,1.7,2.3,3.1
-7.649999999999988,110.99999999999994,1.18,1.9,2.6,3.6
-7.649999999999988,111.04999999999994,1.43,2.3,3.2,4.3
-7.649999999999988,111.09999999999994,1.8,2.9,4.0,5.4
-7.649999999999988,111.14999999999993,2.32,3.8,5.2,7.0
-7.649999999999988,111.19999999999993,2.64,4.3,5.9,8.0
-7.649999999999988,111.24999999999993,2.08,3.4,4.6,6.3
-7.649999999999988,111.29999999999993,1.6,2.6,3.6,4.9
-7.649999999999988,111.34999999999992,1.27,2.1,2.8,3.8
-7.649999999999988,111.39999999999992,1.03,1.7,2.3,3.1
-7.649999999999988,111.44999999999992,0.87,1.4,1.9,2.6
-7.649999999999988,111.49999999999991,0.76,1.2,1.7,2.3
-7.649999999999988,111.54999999999991,0.69,1.1,1.5,2.1
-7.649999999999988,111.59999999999991,0.64,1.0,1.4,1.9
-7.649999999999988,111.6499999999999,0.61,1.0,1.4,1.8
-7.649999999999988,111.6999999999999,0.59,1.0,1.3,1.8
-7.649999999999988,111.7499999999999,0.59,1.0,1.3,1.8
-7.649999999999988,111.7999999999999,0.6,1.0,1.3,1.8
-7.649999999999988,111.8499999999999,0.61,1.0,1.4,1.9
-7.649999999999988,111.89999999999989,0.64,1.0,1.4,2.0
-7.649999999999988,111.94999999999989,0.69,1.1,1.5,2.1
-7.649999999999988,111.99999999999989,0.75,1.2,1.7,2.3
-7.649999999999988,112.04999999999988,0.84,1.4,1.9,2.5
-7.649999999999988,112.09999999999988,0.95,1.5,2.1,2.9
-7.649999999999988,112.14999999999988,1.09,1.8,2.4,3.3
-7.649999999999988,112.19999999999987,1.26,2.1,2.8,3.8
-7.649999999999988,112.24999999999987,1.47,2.4,3.3,4.5
-7.649999999999988,112.29999999999987,1.73,2.8,3.9,5.2
-7.649999999999988,112.34999999999987,2.07,3.4,4.6,6.3
-7.649999999999988,112.39999999999986,2.51,4.1,5.6,7.6
-7.649999999999988,112.44999999999986,3.12,5.1,6.9,9.4
-7.649999999999988,112.49999999999986,3.92,6.4,8.7,11.9
-7.649999999999988,112.54999999999986,4.84,7.9,10.8,14.7
-7.649999999999988,112.59999999999985,5.57,9.1,12.4,16.9
-7.649999999999988,112.64999999999985,5.35,8.7,11.9,16.2
-7.649999999999988,112.69999999999985,4.24,6.9,9.4,12.8
-7.649999999999988,112.74999999999984,3.3,5.4,7.3,10.0
-7.649999999999988,112.79999999999984,2.62,4.3,5.8,7.9
-7.649999999999988,112.84999999999984,2.15,3.5,4.8,6.5
-7.649999999999988,112.89999999999984,1.82,3.0,4.0,5.5
-7.649999999999988,112.94999999999983,1.57,2.6,3.5,4.8
-7.649999999999988,112.99999999999983,1.37,2.2,3.1,4.2
-7.649999999999988,113.04999999999983,1.21,2.0,2.7,3.7
-7.649999999999988,113.09999999999982,1.07,1.7,2.4,3.2
-7.649999999999988,113.14999999999982,0.95,1.5,2.1,2.9
-7.649999999999988,113.19999999999982,0.85,1.4,1.9,2.6
-7.649999999999988,113.24999999999982,0.77,1.2,1.7,2.3
-7.649999999999988,113.29999999999981,0.7,1.1,1.6,2.1
-7.649999999999988,113.34999999999981,0.65,1.1,1.5,2.0
-7.649999999999988,113.3999999999998,0.62,1.0,1.4,1.9
-7.649999999999988,113.4499999999998,0.59,1.0,1.3,1.8
-7.649999999999988,113.4999999999998,0.57,0.9,1.3,1.7
-7.649999999999988,113.5499999999998,0.56,0.9,1.2,1.7
-7.649999999999988,113.5999999999998,0.55,0.9,1.2,1.7
-7.649999999999988,113.64999999999979,0.55,0.9,1.2,1.7
-7.649999999999988,113.69999999999979,0.56,0.9,1.2,1.7
-7.649999999999988,113.74999999999979,0.56,0.9,1.3,1.7
-7.649999999999988,113.79999999999978,0.57,0.9,1.3,1.7
-7.649999999999988,113.84999999999978,0.58,0.9,1.3,1.8
-7.649999999999988,113.89999999999978,0.6,1.0,1.3,1.8
-7.649999999999988,113.94999999999978,0.61,1.0,1.4,1.8
-7.649999999999988,113.99999999999977,0.62,1.0,1.4,1.9
-7.649999999999988,114.04999999999977,0.63,1.0,1.4,1.9
-7.649999999999988,114.09999999999977,0.64,1.0,1.4,1.9
-7.649999999999988,114.14999999999976,0.65,1.1,1.4,2.0
-7.649999999999988,114.19999999999976,0.65,1.1,1.4,2.0
-7.649999999999988,114.24999999999976,0.64,1.0,1.4,1.9
-7.649999999999988,114.29999999999976,0.63,1.0,1.4,1.9
-7.649999999999988,114.34999999999975,0.62,1.0,1.4,1.9
-7.649999999999988,114.39999999999975,0.6,1.0,1.3,1.8
-7.649999999999988,114.44999999999975,0.59,1.0,1.3,1.8
-7.599999999999987,110.0,1.18,1.9,2.6,3.6
-7.599999999999987,110.05,1.24,2.0,2.8,3.7
-7.599999999999987,110.1,1.31,2.1,2.9,4.0
-7.599999999999987,110.14999999999999,1.42,2.3,3.2,4.3
-7.599999999999987,110.19999999999999,1.6,2.6,3.6,4.8
-7.599999999999987,110.24999999999999,1.89,3.1,4.2,5.7
-7.599999999999987,110.29999999999998,2.31,3.8,5.1,7.0
-7.599999999999987,110.34999999999998,2.89,4.7,6.4,8.7
-7.599999999999987,110.39999999999998,3.54,5.8,7.9,10.7
-7.599999999999987,110.44999999999997,3.78,6.1,8.4,11.4
-7.599999999999987,110.49999999999997,3.24,5.3,7.2,9.8
-7.599999999999987,110.54999999999997,2.54,4.1,5.7,7.7
-7.599999999999987,110.59999999999997,1.97,3.2,4.4,6.0
-7.599999999999987,110.64999999999996,1.56,2.5,3.5,4.7
-7.599999999999987,110.69999999999996,1.28,2.1,2.8,3.9
-7.599999999999987,110.74999999999996,1.09,1.8,2.4,3.3
-7.599999999999987,110.79999999999995,0.98,1.6,2.2,3.0
-7.599999999999987,110.84999999999995,0.94,1.5,2.1,2.8
-7.599999999999987,110.89999999999995,0.95,1.6,2.1,2.9
-7.599999999999987,110.94999999999995,1.03,1.7,2.3,3.1
-7.599999999999987,110.99999999999994,1.18,1.9,2.6,3.6
-7.599999999999987,111.04999999999994,1.42,2.3,3.2,4.3
-7.599999999999987,111.09999999999994,1.78,2.9,4.0,5.4
-7.599999999999987,111.14999999999993,2.25,3.7,5.0,6.8
-7.599999999999987,111.19999999999993,2.5,4.1,5.6,7.6
-7.599999999999987,111.24999999999993,2.04,3.3,4.5,6.2
-7.599999999999987,111.29999999999993,1.59,2.6,3.5,4.8
-7.599999999999987,111.34999999999992,1.26,2.0,2.8,3.8
-7.599999999999987,111.39999999999992,1.03,1.7,2.3,3.1
-7.599999999999987,111.44999999999992,0.87,1.4,1.9,2.6
-7.599999999999987,111.49999999999991,0.76,1.2,1.7,2.3
-7.599999999999987,111.54999999999991,0.68,1.1,1.5,2.1
-7.599999999999987,111.59999999999991,0.64,1.0,1.4,1.9
-7.599999999999987,111.6499999999999,0.6,1.0,1.3,1.8
-7.599999999999987,111.6999999999999,0.59,1.0,1.3,1.8
-7.599999999999987,111.7499999999999,0.58,0.9,1.3,1.8
-7.599999999999987,111.7999999999999,0.59,1.0,1.3,1.8
-7.599999999999987,111.8499999999999,0.6,1.0,1.3,1.8
-7.599999999999987,111.89999999999989,0.63,1.0,1.4,1.9
-7.599999999999987,111.94999999999989,0.66,1.1,1.5,2.0
-7.599999999999987,111.99999999999989,0.71,1.2,1.6,2.2
-7.599999999999987,112.04999999999988,0.78,1.3,1.7,2.4
-7.599999999999987,112.09999999999988,0.87,1.4,1.9,2.6
-7.599999999999987,112.14999999999988,0.99,1.6,2.2,3.0
-7.599999999999987,112.19999999999987,1.13,1.8,2.5,3.4
-7.599999999999987,112.24999999999987,1.31,2.1,2.9,4.0
-7.599999999999987,112.29999999999987,1.54,2.5,3.4,4.7
-7.599999999999987,112.34999999999987,1.84,3.0,4.1,5.6
-7.599999999999987,112.39999999999986,2.23,3.6,5.0,6.7
-7.599999999999987,112.44999999999986,2.75,4.5,6.1,8.3
-7.599999999999987,112.49999999999986,3.4,5.5,7.6,10.3
-7.599999999999987,112.54999999999986,4.16,6.8,9.3,12.6
-7.599999999999987,112.59999999999985,4.95,8.1,11.0,15.0
-7.599999999999987,112.64999999999985,4.95,8.0,11.0,15.0
-7.599999999999987,112.69999999999985,3.9,6.3,8.7,11.8
-7.599999999999987,112.74999999999984,3.04,4.9,6.8,9.2
-7.599999999999987,112.79999999999984,2.41,3.9,5.4,7.3
-7.599999999999987,112.84999999999984,1.96,3.2,4.4,5.9
-7.599999999999987,112.89999999999984,1.63,2.7,3.6,4.9
-7.599999999999987,112.94999999999983,1.4,2.3,3.1,4.2
-7.599999999999987,112.99999999999983,1.22,2.0,2.7,3.7
-7.599999999999987,113.04999999999983,1.07,1.7,2.4,3.2
-7.599999999999987,113.09999999999982,0.96,1.6,2.1,2.9
-7.599999999999987,113.14999999999982,0.86,1.4,1.9,2.6
-7.599999999999987,113.19999999999982,0.78,1.3,1.7,2.4
-7.599999999999987,113.24999999999982,0.72,1.2,1.6,2.2
-7.599999999999987,113.29999999999981,0.66,1.1,1.5,2.0
-7.599999999999987,113.34999999999981,0.63,1.0,1.4,1.9
-7.599999999999987,113.3999999999998,0.6,1.0,1.3,1.8
-7.599999999999987,113.4499999999998,0.57,0.9,1.3,1.7
-7.599999999999987,113.4999999999998,0.56,0.9,1.2,1.7
-7.599999999999987,113.5499999999998,0.55,0.9,1.2,1.7
-7.599999999999987,113.5999999999998,0.54,0.9,1.2,1.6
-7.599999999999987,113.64999999999979,0.54,0.9,1.2,1.6
-7.599999999999987,113.69999999999979,0.54,0.9,1.2,1.6
-7.599999999999987,113.74999999999979,0.55,0.9,1.2,1.7
-7.599999999999987,113.79999999999978,0.55,0.9,1.2,1.7
-7.599999999999987,113.84999999999978,0.56,0.9,1.2,1.7
-7.599999999999987,113.89999999999978,0.57,0.9,1.3,1.7
-7.599999999999987,113.94999999999978,0.58,0.9,1.3,1.8
-7.599999999999987,113.99999999999977,0.59,1.0,1.3,1.8
-7.599999999999987,114.04999999999977,0.59,1.0,1.3,1.8
-7.599999999999987,114.09999999999977,0.6,1.0,1.3,1.8
-7.599999999999987,114.14999999999976,0.6,1.0,1.3,1.8
-7.599999999999987,114.19999999999976,0.6,1.0,1.3,1.8
-7.599999999999987,114.24999999999976,0.6,1.0,1.3,1.8
-7.599999999999987,114.29999999999976,0.59,1.0,1.3,1.8
-7.599999999999987,114.34999999999975,0.58,0.9,1.3,1.8
-7.599999999999987,114.39999999999975,0.57,0.9,1.3,1.7
