title,date,source,identifier,description,relevance,tags
Gemengd Nieuws.,1872/10/05,KB c226,http://resolver.kb.nl/resolve?urn=ddd:000018039:mpeg21:a0006:ocr,,0,
Inlandsche verloskundigen.,1915/12/23,KB NBM Mfm MMK 0030 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010034565:mpeg21:a0178:ocr,,0,
Gemengd Nieuws.,1896/02/13,Tilburg University Library,http://resolver.kb.nl/resolve?urn=MMUBTB04:210819031:mpeg21:a00016:ocr,,0,
Celebes.,1906/10/10,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010164485:mpeg21:a0006:ocr,,0,
De uitbarsting van den Vesuvius.,1906/05/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000693015:mpeg21:a00118:ocr,,0,
Het leven te velde.,1894/11/06,Centre Céramique,http://resolver.kb.nl/resolve?urn=MMKB23:001129122:mpeg21:a00016:ocr,,0,
Een oud klooster?,1937/08/03,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011110359:mpeg21:a0119:ocr,,0,
Tweede Blad. Vuurspuwende Bergen.,1902/08/30,Regionaal Historisch Centrum Eindhoven,http://resolver.kb.nl/resolve?urn=MMRHCE01:000037856:mpeg21:a0029:ocr,,0,
Gemengde Berigten.,1866/12/28,KB 1615AC,http://resolver.kb.nl/resolve?urn=ddd:010113596:mpeg21:a0053:ocr,,0,
aardbevingen,1903/03/07,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010299957:mpeg21:a0002:ocr,,0,
KOLONIEN.,1867/08/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000091481:mpeg21:a0002:ocr,,0,
UITBARSTING VAN DEN KALOET.,1901/07/02,Stadsarchief Amsterdam,http://resolver.kb.nl/resolve?urn=MMSAA06:165558002:mpeg21:a00014:ocr,,0,
GEMENGD NIEUWS Waarom de Drachme stijgt!,1923/07/04,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMKB23:001302005:mpeg21:a00055:ocr,,0,
INGEZONDEN. EEN KRAKATAU-VERHAAL UIT JENA.,1883/10/26,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011086592:mpeg21:a0004:ocr,,0,
"De ondergang van St. Pierre,",1902/05/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000648131:mpeg21:a00003:ocr,,0,
LOMBOK.,1894/11/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:003620120:mpeg21:a00024:ocr,,0,
De Ramp in Neerlands Indie.,1883/11/01,Roosevelt Study Center,http://resolver.kb.nl/resolve?urn=ddd:011181850:mpeg21:a0044:ocr,,0,
De verhoogde kraterwerking bij Krakatau. Is pen nieuwe uitbarsting te vreezen ? HISTORISCH OVERZICHT. Hoe het in 1883 gebeurde.,1928/01/25,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001712059:mpeg21:a00058:ocr,,0,
INDISCHE BRIEVEN. VULKANEN.,1925/11/23,Tresoar,http://resolver.kb.nl/resolve?urn=ddd:010732806:mpeg21:a0110:ocr,,0,
Gemengd nieuws.,1883/10/17,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000532083:mpeg21:a00004:ocr,,0,
LOMBOK.,1894/11/12,KB C 236,http://resolver.kb.nl/resolve?urn=ddd:010385778:mpeg21:a0081:ocr,,0,
TELEGRAMMEN,1929/01/21,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000092017:mpeg21:a00005:ocr,,0,
De uitbarsting van Krakatau. Regeeringstelegram.,1883/09/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000204298:mpeg21:a0010:ocr,,0,
De uitbarsting van Krakatan. Regeeringstelegram.,1883/09/04,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010984500:mpeg21:a0013:ocr,,0,
GEMENGD NIEUWS.,1932/04/19,Tresoar,http://resolver.kb.nl/resolve?urn=MMTRES04:211454072:mpeg21:a00010:ocr,,0,
KOLONIEN.,1883/10/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000094911:mpeg21:a0007:ocr,,0,
VEILIGHEIDSKLEPPEN DER AARDSCHE MACHINE.,1930/09/27,Koninklijke Bibliotheek C 101,http://resolver.kb.nl/resolve?urn=ddd:010930878:mpeg21:a0267:ocr,,0,
FILMPJES AIT LEVEN EN NATUUR VEILIGHEIDSKLEPPEN DER AARDSCHE MACHINE.,1930/09/27,Archief De Domijnen,http://resolver.kb.nl/resolve?urn=MMKB23:001216076:mpeg21:a00199:ocr,,0,
Mengelingen. Nieuwe byzonderlieden wegens de natuurbouw des Hemels.,1827/07/21,Koninklijke Bibliotheek 1657 C 1,http://resolver.kb.nl/resolve?urn=ddd:010974055:mpeg21:a0001:ocr,,0,
DE KRAKATAU-RAMP. DE KRAKATAU-RAMP.,1883/09/20,Koninklijke Bibliotheek MM03C-150167,http://resolver.kb.nl/resolve?urn=ddd:011100828:mpeg21:a0003:ocr,,0,
De Selenka-expeditie en hare resultaten.,1908/05/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001485114:mpeg21:a00017:ocr,,0,
Tweede Blad. KOLONIEN. OOST-INDIE.,1883/10/09,Haags Gemeentearchief,http://resolver.kb.nl/resolve?urn=MMKB04:000152668:mpeg21:a0021:ocr,,0,
"UTRECHT, Zondag 11 Augustus. Reorganisatie der Kon. Millt. Akademie.",1867/08/12,Koninklijke Bibliotheek C 31,http://resolver.kb.nl/resolve?urn=ddd:010805894:mpeg21:a0003:ocr,,0,
Van Dag tot Dag.,1903/03/07,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000205657:mpeg21:a0002:ocr,,0,
RECHTZAKEN. HAAR MAN UIT HET RAAM GEWORPEN.,1930/12/24,Stadsarchief Enschede,http://resolver.kb.nl/resolve?urn=MMSAEN01:000051004:mpeg21:a0083:ocr,,0,
Krakatau.,1883/09/06,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011086550:mpeg21:a0003:ocr,,0,
O.-INDISCHE BERIGTEN.,1884/02/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB12:000017037:mpeg21:a00030:ocr,,0,
GEMENGDE BERIGTEN.,1867/04/06,KB 1657 C 1,http://resolver.kb.nl/resolve?urn=ddd:010332936:mpeg21:a0001:ocr,,0,
De ramp van Krakatau.,1883/10/10,KB c226,http://resolver.kb.nl/resolve?urn=ddd:010065114:mpeg21:a0045:ocr,,0,
bij Krakatau.,1928/02/21,CODA Apeldoorn,http://resolver.kb.nl/resolve?urn=MMCODA01:000154755:mpeg21:a0030:ocr,,0,
BANTAM.,1883/09/07,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000532067:mpeg21:a00001:ocr,,0,
Moord te Tjimaht.,1912/02/12,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000960107:mpeg21:a00096:ocr,,0,
Eruptie-aardigheden.,1883/10/10,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000204379:mpeg21:a0005:ocr,,0,
Eruptie-aardigheden.,1883/10/10,Koninklijke Bibliotheek C 76,http://resolver.kb.nl/resolve?urn=ddd:010984533:mpeg21:a0005:ocr,,0,
UIT BALI,1913/05/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB23:001510121:mpeg21:a00115:ocr,,0,
Brieven uit Indië.,1920/11/20,Gemeentearchief Hengelo,http://resolver.kb.nl/resolve?urn=MMGAHE01:234793036:mpeg21:a00105:ocr,,0,
Verzengende eruptie-hitte.,1926/10/08,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010220702:mpeg21:a0125:ocr,,0,
Nederlandsch-Indië.,1926/10/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002126086:mpeg21:a00002:ocr,,0,
Bdllf een parel aan Insulindes kroon.,1932/01/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000057008:mpeg21:a00043:ocr,,0,
DE BATOER ERUPTIE.,1926/10/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000080004:mpeg21:a00059:ocr,,0,
NEDERLANDSCH-INDIE. DE BATOER-ERUPTIE.,1926/10/04,KB 1634 B1,http://resolver.kb.nl/resolve?urn=ddd:010359967:mpeg21:a0060:ocr,,0,
Nuttige Kennis.,1907/02/27,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253178069:mpeg21:a00016:ocr,,0,
„DE GROTE BERG” heeft Bali verschrikkelijk getekend,1963/06/15,Regionaal Historisch Centrum Eindhoven,http://resolver.kb.nl/resolve?urn=MMRHCE02:163648038:mpeg21:a00070:ocr,,0,
IN-OFFICIEEL GEDEELTE.,1837/08/16,KB C 23,http://resolver.kb.nl/resolve?urn=ddd:010500954:mpeg21:a0001:ocr,,0,
Gemengd Indisch Nieuws.,1913/04/23,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011036263:mpeg21:a0066:ocr,,0,
HAAGSCHE COURANT Dinsdag 8 October 1929. No. 14313. VIERDE BLAD. Met dr. van der Sleen op reis. Bali!,1929/10/08,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000145780:mpeg21:a0111:ocr,,0,
MET DR. VAN DER SLEEN OP REIS. XXVIII.,1929/10/14,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000015229:mpeg21:a0052:ocr,,0,
MET DR. VAN DER SLEEN OP REIS. XXVIII. BALI!,1929/10/12,Stadsarchief 's-Hertogenbosch,http://resolver.kb.nl/resolve?urn=MMSADB01:000014309:mpeg21:a0101:ocr,,0,
Met dr. Van der Sleen op reis Bali !,1929/10/08,Gemeentearchief Delft,http://resolver.kb.nl/resolve?urn=MMKB08:000074665:mpeg21:a0043:ocr,,0,
De Merapie eischt 700 slachtoffers. De ramp neemt ontzettende afmetingen aan.,1930/12/22,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235074044:mpeg21:a00023:ocr,,0,
Kijkjes ter Wereldten toonstelling.,1900/06/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000515145:mpeg21:a00022:ocr,,0,
Vesuvius en Pompeï.,1930/06/21,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010279494:mpeg21:a0259:ocr,,0,
Met Dr. van der Sleen op reis Bali en de Batoer.,1929/10/12,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000086786:mpeg21:a0099:ocr,,0,
BALI. Het Land.,1906/06/19,Koninklijke Bibliotheek C 96,http://resolver.kb.nl/resolve?urn=ddd:011034141:mpeg21:a0033:ocr,,0,
Een bergtocht op Bali.,1917/01/17,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002102014:mpeg21:a00002:ocr,,0,
Lombok.,1894/04/19,KB C 76,http://resolver.kb.nl/resolve?urn=ddd:010293695:mpeg21:a0004:ocr,,0,
Nog eens ’t behoud der Hindoe-bouwvallen.,1907/05/01,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001641001:mpeg21:a00005:ocr,,0,
"BALI, LOMBOK en AMBON Drie typische eilanden van den Indischen Archipel. Met Dr. Van der Sleen op reis",1930/02/15,Tresoar,http://resolver.kb.nl/resolve?urn=ddd:010743924:mpeg21:a0075:ocr,,0,
"Oost Indië"" Indrukken uit Bali.",1928/06/06,KB NBM Mfm MMK 0030 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010029690:mpeg21:a0272:ocr,,0,
Koloniën.,1913/05/23,KB C 420,http://resolver.kb.nl/resolve?urn=ddd:010222464:mpeg21:a0132:ocr,,0,
DE UITBARSTING VAN DE MERAPI.,1930/12/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000030147:mpeg21:a00005:ocr,,0,
Het Nederlaadsch gezantschap te Siam.,1872/11/05,KB 1640 C 1,http://resolver.kb.nl/resolve?urn=ddd:110534335:mpeg21:a0024:ocr,,0,
HAAGSCHE COURANT van Zaterdag 20 Dec. 1930 De uitbarsting van den Merapi. Vele dooden en groote verwoestingen.,1930/12/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000146722:mpeg21:a0100:ocr,,0,
DE UITBARSTING DER MERAPI.,1930/12/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000451265:mpeg21:a00022:ocr,,0,
ROTTERDAM den 20 september.,1843/09/21,Koninklijke Bibliotheek C 46,http://resolver.kb.nl/resolve?urn=ddd:010979165:mpeg21:a0005:ocr,,0,
"ZWOLLE , den 23sten November.",1835/11/24,KB C29,http://resolver.kb.nl/resolve?urn=ddd:010119204:mpeg21:a0003:ocr,,0,
"Op en om den Keloet SOERABATA, 6 Maart 1924.",1924/04/19,Koninklijke Bibliotheek C 101,http://resolver.kb.nl/resolve?urn=ddd:010932999:mpeg21:a0151:ocr,,0,
Gemengd Nieuws,1934/04/13,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000851010:mpeg21:a00053:ocr,,0,
De Kloetwerken.,1924/10/10,KB C 98,http://resolver.kb.nl/resolve?urn=ddd:110562812:mpeg21:a0183:ocr,,0,
Mengelingen.,1825/06/15,Koninklijke Bibliotheek NBM C 23,http://resolver.kb.nl/resolve?urn=ddd:011070762:mpeg21:a0015:ocr,,0,
Zeven weken geleden had de alhier _evestigde,1866/05/07,UB Tilburg T 8244,http://resolver.kb.nl/resolve?urn=ddd:010261233:mpeg21:a0001:ocr,,0,
Gemengd Nieuws.,1884/06/09,Gemeentearchief Rotterdam,http://resolver.kb.nl/resolve?urn=ddd:011007968:mpeg21:a0025:ocr,,0,
BIESJE EN ARIE UIT SUM,1932/01/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:002093003:mpeg21:a00004:ocr,,0,
MIESJE EN ARIE UIT SUMATRA.,1932/01/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000462032:mpeg21:a00075:ocr,,0,
Miesje en Arie uit Sumatra.,1932/01/19,KB C55,http://resolver.kb.nl/resolve?urn=ddd:010229395:mpeg21:a0063:ocr,,0,
MOEDERLAND DE LOONEN TE AMSTERDAM. Voorstel tot verlaging opnieuw verworpen.,1934/11/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=KBDDD02:000197764:mpeg21:a0010:ocr,,0,
UIT DEN OMTREK,1932/01/11,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000106008:mpeg21:a00072:ocr,,0,
SUMATRA MEISJE EN ARIE UIT SUMATRA. Bekend oud Padanger geïnterviewd.,1932/01/11,Koninklijke Bibliotheek 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:011023837:mpeg21:a0094:ocr,,0,
SUMATRA MIESJE EN ARIE UIT SUMATRA. Bekend oud Padanger geïnterviewd.,1932/01/11,KB 1634 C1,http://resolver.kb.nl/resolve?urn=ddd:010361003:mpeg21:a0100:ocr,,0,
DUIZENDEN OPGEJAAGDEN UIT HUN DESA’S,1931/01/08,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000597006:mpeg21:a00037:ocr,,0,
Geografische Kring.,1922/04/20,KB NBM Mfm MMK 0030 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010026028:mpeg21:a0156:ocr,,0,
DE UITBARSTINGEN VAN DEN MERAPI. Ontroerende tooneelen.,1930/12/24,KBDK,http://resolver.kb.nl/resolve?urn=ddd:010605099:mpeg21:a0152:ocr,,0,
GEMENGD NIEUWS. De ramp van den Kloet.,1919/05/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000138917:mpeg21:a0036:ocr,,0,
ALGEMEENE BERICHTEN.,1931/01/26,Regionaal Archief Zutphen,http://resolver.kb.nl/resolve?urn=MMRAZ02:000429021:mpeg21:a00049:ocr,,0,
DE MERAPI CATASTROPHE.,1931/01/09,Tresoar,http://resolver.kb.nl/resolve?urn=MMTRES04:211453004:mpeg21:a00075:ocr,,0,
TELEGRAMMEN,1932/01/15,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000106012:mpeg21:a00006:ocr,,0,
De uitbarsting van den Merapi. Droevige en ontroerende incidenten. Onafzienbare stroomen vluchtelingen verlaten de geteisterde streek. Schitterend georganiseerde hulpverleening.,1930/12/23,Regionaal Archief Nijmegen,http://resolver.kb.nl/resolve?urn=MMRANM02:000027820:mpeg21:a0003:ocr,,0,
ALGEMEENE BERICHTEN.,1930/12/27,Regionaal Archief Zutphen,http://resolver.kb.nl/resolve?urn=MMRAZ02:000423152:mpeg21:a00007:ocr,,0,
Merapi-avond.,1931/01/27,KB C 98,http://resolver.kb.nl/resolve?urn=ddd:110570518:mpeg21:a0106:ocr,,0,
"DERDE BLAD De Preangerbode Maandag 2 Juni 1919, No. 151. Hoofdredacteur : Th. E. Stufkens. De Kloet-ramp.",1919/06/02,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000132781:mpeg21:a0047:ocr,,0,
IN DEN HOFK RECHTS.,1931/01/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000684003:mpeg21:a00004:ocr,,0,
UIT DE INDISCHE BLADEN.,1901/06/22,Stadsarchief Amsterdam,http://resolver.kb.nl/resolve?urn=MMSAA06:165557143:mpeg21:a00056:ocr,,0,
BINNENLAND.,1919/05/27,Stadsarchief Amsterdam,http://resolver.kb.nl/resolve?urn=MMSAA06:165647048:mpeg21:a00037:ocr,,0,
DE MERAPI-CATASTROPHE.,1931/01/08,Westfries Archief,http://resolver.kb.nl/resolve?urn=MMWFA01:000300006:mpeg21:a00034:ocr,,0,
GEEN ATJEH-FILM,1936/03/27,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000128074:mpeg21:a00002:ocr,,0,
DE MERAPI.,1930/12/22,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000416148:mpeg21:a00029:ocr,,0,
"DERDE BLAD PREANGERBODE Woensdag 8 Maart 1922, No. 68. Hoofdredact.: B. Daum. Nederland. IR. J.J. DIJKSTRA †.",1922/03/08,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000132807:mpeg21:a0036:ocr,,0,
DE MERAPI DREIGT NOG STEEDS,1931/01/14,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253235022:mpeg21:a00106:ocr,,0,
De Noord-Ooster van 10 Januari 1931. No. 4 Vierde Blad. De Merapi-catastrophe. Nadere bijzonderheden.,1931/01/10,Veenkoloniaal Museum,http://resolver.kb.nl/resolve?urn=MMVEEN01:000081381:mpeg21:a0100:ocr,,0,
DE MERAPI-CATASTROPHE.,1931/01/08,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235231012:mpeg21:a00066:ocr,,0,
De bandjir bij Moentilan. Gevolg van aardstortingen.,1932/05/09,Koninklijke Bibliotheek C 64,http://resolver.kb.nl/resolve?urn=ddd:011109378:mpeg21:a0099:ocr,,0,
Advertentie,1920/03/13,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010179383:mpeg21:a0093:ocr,,0,
70 JAAR IN DIENST VAN ZIJN KONING.,1932/04/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000057091:mpeg21:a00004:ocr,,0,
Modder,1993/03/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=ABCDDD:010842543:mpeg21:a0422:ocr,,0,
Een uitbarsting.,1901/05/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000692044:mpeg21:a00070:ocr,,0,
Een uitbarsting.,1901/05/29,KB C 98,http://resolver.kb.nl/resolve?urn=ddd:110556737:mpeg21:a0022:ocr,,0,
De uitbarsting van den Kloet in Europa.,1901/06/26,KB C 55,http://resolver.kb.nl/resolve?urn=ddd:010132959:mpeg21:a0081:ocr,,0,
Oost-Indië.,1930/05/22,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG03:163478010:mpeg21:a00036:ocr,,0,
Een stroom des doods. Hernieuwde werking van de Telemojo ? Bevolking lamgeslagen.,1930/05/21,Regionaal Historisch Centrum Eindhoven,http://resolver.kb.nl/resolve?urn=MMRHCE01:000039518:mpeg21:a0004:ocr,,0,
Oost-Indië DE RAMP TE LIKASAN.,1930/05/21,Gemeentearchief Venlo,http://resolver.kb.nl/resolve?urn=MMGAVL01:000012809:mpeg21:a0019:ocr,,0,
DE STROOM DES DOODS.,1930/05/21,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235323043:mpeg21:a00013:ocr,,0,
Voetjeswassende duizendpoot,1948/02/24,Drents Archief,http://resolver.kb.nl/resolve?urn=MMDA03:000130486:mpeg21:a0022:ocr,,0,
Voetjeswassende duizendpoot,1948/02/24,Drents Archief,http://resolver.kb.nl/resolve?urn=MMDA03:000130485:mpeg21:a0023:ocr,,0,
Koloniën.,1919/06/16,Historisch Centrum Overijssel,http://resolver.kb.nl/resolve?urn=MMHCO01:000081616:mpeg21:a0022:ocr,,0,
De Uitbarsting van den Kloet.,1901/05/28,Centre Céramique,http://resolver.kb.nl/resolve?urn=MMKB23:001135124:mpeg21:a00022:ocr,,0,
BINNENLAND. Uitbarsting Kloet.,1901/05/29,Groninger archieven 649-1147,http://resolver.kb.nl/resolve?urn=ddd:010895236:mpeg21:a0004:ocr,,0,
Laatste Berichten. De uitbarsting van dan Kloet.,1919/06/15,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010656112:mpeg21:a0103:ocr,,0,
Korte berichten.,1930/06/24,KB NBM C 44 [Microfilm],http://resolver.kb.nl/resolve?urn=ddd:010012958:mpeg21:a0210:ocr,,0,
Uitbarsting Kloet.,1901/05/30,Tresoar,http://resolver.kb.nl/resolve?urn=MMTRES04:211424044:mpeg21:a00004:ocr,,0,
Kolonien.,1919/06/16,Groninger archieven,http://resolver.kb.nl/resolve?urn=MMRHCG04:235207213:mpeg21:a00006:ocr,,0,
BINNENLAND.,1901/05/26,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB15:000749245:mpeg21:a00059:ocr,,0,
KOLONIËN. OOST – INDIË.,1901/05/28,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253166326:mpeg21:a00015:ocr,,0,
De geschiedenis.,1926/02/19,Universitaire Bibliotheken Leiden,http://resolver.kb.nl/resolve?urn=MMKB23:001691119:mpeg21:a00007:ocr,,0,
GEMENGD NIEUWS De modderbandjir te Likasan. HET DAL EEN DOODSVALLEI.,1930/05/24,Gemeentearchief Roosendaal,http://resolver.kb.nl/resolve?urn=MMGARO01:000175803:mpeg21:a0098:ocr,,0,
KOLONIEN,1925/02/25,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253321047:mpeg21:a00077:ocr,,0,
OOST-INDIË De uitbarsting van den Kloet.,1919/06/17,Regionaal Archief Nijmegen,http://resolver.kb.nl/resolve?urn=MMRANM02:000020215:mpeg21:a0014:ocr,,0,
De uitbarsting van de Kloet.,1919/06/16,Koninklijke Bibliotheek 649-1101,http://resolver.kb.nl/resolve?urn=ddd:010887640:mpeg21:a0009:ocr,,0,
DE DOODENKAMPONG.,1931/01/08,KB C 65,http://resolver.kb.nl/resolve?urn=ddd:010674992:mpeg21:a0214:ocr,,0,
Binnenland.,1901/05/29,Tilburg University Library,http://resolver.kb.nl/resolve?urn=MMUBTB04:210828126:mpeg21:a00008:ocr,,0,
Koloniën. Oost-Indië.,1896/05/27,Het Utrechts Archief,http://resolver.kb.nl/resolve?urn=MMUTRA04:253156144:mpeg21:a00033:ocr,,0,
Buitenland. Ramp in Oost-Indië.,1919/07/20,Koninklijke Bibliotheek 1608 C7,http://resolver.kb.nl/resolve?urn=ddd:011217003:mpeg21:a0039:ocr,,0,
OOST-INDIE.,1930/05/20,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB04:000146884:mpeg21:a0154:ocr,,0,
Naar den Penaiarantempeh,1939/03/22,KB C 248,http://resolver.kb.nl/resolve?urn=ddd:010285681:mpeg21:a0242:ocr,,0,
Nederlandsch Indie Kerknieuws.,1919/05/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000132741:mpeg21:a0002:ocr,,0,
Wetenschap. N.-I. oudheldkundige Verslagen.,1921/01/11,KB C 21,http://resolver.kb.nl/resolve?urn=ddd:010654562:mpeg21:a0079:ocr,,0,
"STADSNIEUWS „WEDEROPBOUW BOERDERHEN"" Dienst gereorganiseerd",1947/09/05,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000112198:mpeg21:a0035:ocr,,0,
"Amsterdam, 15 Januari.",1895/01/16,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB12:000019013:mpeg21:a00012:ocr,,0,
Binnenland.,1919/11/21,Regionaal Archief Nijmegen,http://resolver.kb.nl/resolve?urn=MMRANM02:000020477:mpeg21:a0002:ocr,,0,
STADSNIEUWS,1919/07/24,Noord-Hollands Archief,http://resolver.kb.nl/resolve?urn=MMNHA03:179004040:mpeg21:a00017:ocr,,0,
"Sieraad voor de streek van de Leu „Meulebaas""-gouverneur stelde St.-Ursulamolen in bedrijf Harrie Bongaerts uit Helden molenaar van Staatsbosbeheer",1961/06/13,Centre Céramique,http://resolver.kb.nl/resolve?urn=MMCC01:048071002:mpeg21:a00033:ocr,,0,
BINNENLAND.,1902/03/06,Drents Archief,http://resolver.kb.nl/resolve?urn=MMDA03:000104674:mpeg21:a0004:ocr,,0,
STADSNIEUWS. Gevenden voorwarpen.,1919/06/04,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000150930:mpeg21:a0006:ocr,,0,
Nieuwe pauken voor het Residentie Orkest,1952/07/19,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000833068:mpeg21:a00017:ocr,,0,
GEMEENTE EN PROVINCIE. Het nieuwe Provinciehuis.,1919/07/31,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB08:000104548:mpeg21:a0002:ocr,,0,
Binnenland.,1919/08/02,CODA Apeldoorn,http://resolver.kb.nl/resolve?urn=MMCODA01:000151882:mpeg21:a0032:ocr,,0,
"Stadsnieuws. DELFT, 2 Maart 1914.",1914/03/02,Gemeentearchief Delft,http://resolver.kb.nl/resolve?urn=MMKB08:000070116:mpeg21:a0005:ocr,,0,
Binnenland.,1910/05/20,KB C 420,http://resolver.kb.nl/resolve?urn=ddd:010197890:mpeg21:a0007:ocr,,0,
WAGENINGEN Ex Oriente Lux,1957/01/29,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000308024:mpeg21:a00093:ocr,,0,
Stadsnieuws.,1927/03/28,Westfries Archief,http://resolver.kb.nl/resolve?urn=MMWFA01:000240049:mpeg21:a00004:ocr,,0,
De Zwervende Geleerde vol Energie,1938/05/24,Koninklijke Bibliotheek,http://resolver.kb.nl/resolve?urn=MMKB19:000421020:mpeg21:a00041:ocr,,0,
